subject,id,condition,word,step,trial,pass,phase,SAnswer,rt,sex,hearing,lang,equip
Subject281,97subject962,bbm,asee_shstep5.wav,step05,14,4,Early,1,1056,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep5.wav,step05,20,5,Early,1,873,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep5.wav,step05,27,6,Late,1,1092,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep5.wav,step05,42,7,Late,1,1033,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep5.wav,step05,56,8,Late,1,1427,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep5.wav,step05,57,9,Late,1,1140,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep5.wav,step05,65,10,Late,1,1463,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep7.wav,step07,11,1,Early,1,1238,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep7.wav,step07,16,2,Early,1,1081,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep7.wav,step07,29,3,Early,1,1008,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep7.wav,step07,33,4,Early,1,921,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep7.wav,step07,38,5,Early,1,1206,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep7.wav,step07,43,6,Late,1,928,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep7.wav,step07,44,7,Late,1,694,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep7.wav,step07,47,8,Late,1,823,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep7.wav,step07,60,9,Late,1,3787,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep7.wav,step07,62,10,Late,1,1035,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep9.wav,step09,6,1,Early,0,850,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep9.wav,step09,7,2,Early,0,1830,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep9.wav,step09,15,3,Early,1,1285,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep9.wav,step09,31,4,Early,0,993,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep9.wav,step09,41,5,Early,1,1178,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep9.wav,step09,45,6,Late,1,1117,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep9.wav,step09,49,7,Late,1,1296,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep9.wav,step09,58,8,Late,1,939,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep9.wav,step09,63,9,Late,1,1233,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep9.wav,step09,69,10,Late,1,888,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep11.wav,step11,24,1,Early,0,1605,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep11.wav,step11,26,2,Early,0,1048,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep11.wav,step11,30,3,Early,0,1270,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep11.wav,step11,32,4,Early,0,1327,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep11.wav,step11,35,5,Early,1,2332,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep11.wav,step11,37,6,Late,1,1647,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep11.wav,step11,48,7,Late,0,1182,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep11.wav,step11,50,8,Late,0,1563,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep11.wav,step11,51,9,Late,0,1109,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep11.wav,step11,54,10,Late,1,1037,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep13.wav,step13,2,1,Early,0,1448,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep13.wav,step13,5,2,Early,0,966,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep13.wav,step13,9,3,Early,0,1128,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep13.wav,step13,18,4,Early,0,992,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep13.wav,step13,22,5,Early,0,911,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep13.wav,step13,23,6,Late,0,975,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep13.wav,step13,40,7,Late,0,3019,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep13.wav,step13,55,8,Late,0,1620,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep13.wav,step13,61,9,Late,0,1345,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep13.wav,step13,64,10,Late,0,1405,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep15.wav,step15,4,1,Early,0,1031,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep15.wav,step15,10,2,Early,0,1285,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep15.wav,step15,21,3,Early,0,930,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep15.wav,step15,25,4,Early,0,1069,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep15.wav,step15,34,5,Early,0,1048,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep15.wav,step15,36,6,Late,0,1001,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep15.wav,step15,39,7,Late,0,895,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep15.wav,step15,52,8,Late,0,2732,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep15.wav,step15,59,9,Late,0,2175,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep15.wav,step15,66,10,Late,0,1415,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep17.wav,step17,0,1,Early,0,3417,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep17.wav,step17,3,2,Early,0,1002,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep17.wav,step17,13,3,Early,0,1041,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep17.wav,step17,17,4,Early,0,973,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep17.wav,step17,19,5,Early,0,1472,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep17.wav,step17,28,6,Late,0,1085,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep17.wav,step17,46,7,Late,0,979,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep17.wav,step17,53,8,Late,0,1128,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep17.wav,step17,67,9,Late,0,853,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject281,97subject962,bbm,asee_shstep17.wav,step17,68,10,Late,0,882,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject282,98subject133,aam,asee_shstep5.wav,step05,2,1,Early,0,2593,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep5.wav,step05,4,2,Early,1,1232,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep5.wav,step05,8,3,Early,1,1078,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep5.wav,step05,10,4,Early,1,1099,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep5.wav,step05,34,5,Early,1,841,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep5.wav,step05,35,6,Late,1,884,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep5.wav,step05,47,7,Late,1,895,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep5.wav,step05,56,8,Late,1,790,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep5.wav,step05,57,9,Late,1,785,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep5.wav,step05,59,10,Late,1,590,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep7.wav,step07,11,1,Early,1,1237,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep7.wav,step07,18,2,Early,1,1014,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep7.wav,step07,29,3,Early,1,889,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep7.wav,step07,39,4,Early,1,851,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep7.wav,step07,44,5,Early,1,899,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep7.wav,step07,51,6,Late,1,874,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep7.wav,step07,60,7,Late,1,450,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep7.wav,step07,66,8,Late,1,835,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep7.wav,step07,68,9,Late,1,623,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep7.wav,step07,69,10,Late,1,775,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep9.wav,step09,0,1,Early,0,7520,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep9.wav,step09,1,2,Early,0,1702,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep9.wav,step09,6,3,Early,1,1247,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep9.wav,step09,14,4,Early,1,1072,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep9.wav,step09,24,5,Early,1,896,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep9.wav,step09,30,6,Late,1,1122,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep9.wav,step09,52,7,Late,1,838,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep9.wav,step09,58,8,Late,1,631,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep9.wav,step09,61,9,Late,1,574,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep9.wav,step09,67,10,Late,1,785,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep11.wav,step11,7,1,Early,0,1137,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep11.wav,step11,12,2,Early,0,976,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep11.wav,step11,19,3,Early,0,1057,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep11.wav,step11,27,4,Early,0,619,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep11.wav,step11,33,5,Early,0,756,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep11.wav,step11,36,6,Late,0,1475,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep11.wav,step11,43,7,Late,1,985,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep11.wav,step11,55,8,Late,0,745,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep11.wav,step11,64,9,Late,0,741,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep11.wav,step11,65,10,Late,0,762,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep13.wav,step13,9,1,Early,0,1078,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep13.wav,step13,21,2,Early,0,1010,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep13.wav,step13,32,3,Early,0,802,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep13.wav,step13,37,4,Early,0,928,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep13.wav,step13,42,5,Early,0,754,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep13.wav,step13,46,6,Late,0,788,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep13.wav,step13,48,7,Late,0,716,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep13.wav,step13,50,8,Late,0,764,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep13.wav,step13,62,9,Late,0,897,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep13.wav,step13,63,10,Late,0,776,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep15.wav,step15,13,1,Early,0,1015,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep15.wav,step15,17,2,Early,0,850,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep15.wav,step15,20,3,Early,0,927,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep15.wav,step15,22,4,Early,0,917,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep15.wav,step15,25,5,Early,0,832,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep15.wav,step15,26,6,Late,0,708,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep15.wav,step15,28,7,Late,0,741,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep15.wav,step15,31,8,Late,0,955,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep15.wav,step15,40,9,Late,0,941,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep15.wav,step15,49,10,Late,0,701,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep17.wav,step17,3,1,Early,0,1215,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep17.wav,step17,5,2,Early,0,1004,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep17.wav,step17,15,3,Early,0,941,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep17.wav,step17,16,4,Early,0,898,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep17.wav,step17,23,5,Early,0,827,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep17.wav,step17,38,6,Late,0,765,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep17.wav,step17,41,7,Late,0,790,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep17.wav,step17,45,8,Late,0,750,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep17.wav,step17,53,9,Late,0,801,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject282,98subject133,aam,asee_shstep17.wav,step17,54,10,Late,0,765,Male,yes,biling,Over-the-ear headphones (cost more than $100)
Subject283,98subject304,bbm,asee_shstep5.wav,step05,7,1,Early,1,692,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep5.wav,step05,24,2,Early,1,1097,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep5.wav,step05,30,3,Early,0,864,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep5.wav,step05,35,4,Early,0,845,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep5.wav,step05,37,5,Early,0,971,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep5.wav,step05,47,6,Late,1,955,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep5.wav,step05,51,7,Late,1,911,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep5.wav,step05,57,8,Late,1,846,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep5.wav,step05,60,9,Late,1,1113,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep5.wav,step05,64,10,Late,1,1064,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep7.wav,step07,1,1,Early,1,1500,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep7.wav,step07,2,2,Early,0,860,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep7.wav,step07,15,3,Early,0,1611,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep7.wav,step07,16,4,Early,0,1615,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep7.wav,step07,21,5,Early,0,416,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep7.wav,step07,36,6,Late,0,1074,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep7.wav,step07,39,7,Late,1,981,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep7.wav,step07,44,8,Late,0,10135,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep7.wav,step07,45,9,Late,1,1089,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep7.wav,step07,59,10,Late,1,948,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep9.wav,step09,0,1,Early,0,1337,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep9.wav,step09,5,2,Early,0,1637,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep9.wav,step09,8,3,Early,0,518,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep9.wav,step09,22,4,Early,0,3,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep9.wav,step09,26,5,Early,0,867,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep9.wav,step09,33,6,Late,0,847,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep9.wav,step09,34,7,Late,0,719,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep9.wav,step09,53,8,Late,0,1038,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep9.wav,step09,63,9,Late,0,998,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep9.wav,step09,66,10,Late,1,1193,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep11.wav,step11,3,1,Early,0,1434,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep11.wav,step11,4,2,Early,0,1817,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep11.wav,step11,6,3,Early,1,810,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep11.wav,step11,11,4,Early,0,731,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep11.wav,step11,14,5,Early,1,1890,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep11.wav,step11,17,6,Late,0,656,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep11.wav,step11,19,7,Late,0,135,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep11.wav,step11,40,8,Late,0,2161,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep11.wav,step11,41,9,Late,0,927,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep11.wav,step11,49,10,Late,0,848,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep13.wav,step13,18,1,Early,0,420,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep13.wav,step13,25,2,Early,0,894,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep13.wav,step13,27,3,Early,0,836,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep13.wav,step13,28,4,Early,0,845,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep13.wav,step13,31,5,Early,0,806,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep13.wav,step13,43,6,Late,0,1047,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep13.wav,step13,50,7,Late,0,1013,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep13.wav,step13,54,8,Late,0,979,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep13.wav,step13,56,9,Late,0,919,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep13.wav,step13,61,10,Late,0,887,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep15.wav,step15,12,1,Early,0,30845,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep15.wav,step15,20,2,Early,0,114,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep15.wav,step15,29,3,Early,0,803,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep15.wav,step15,32,4,Early,0,895,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep15.wav,step15,46,5,Early,0,913,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep15.wav,step15,48,6,Late,0,950,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep15.wav,step15,52,7,Late,0,1125,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep15.wav,step15,58,8,Late,0,915,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep15.wav,step15,67,9,Late,0,1049,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep15.wav,step15,69,10,Late,0,1092,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep17.wav,step17,9,1,Early,0,560,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep17.wav,step17,10,2,Early,0,861,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep17.wav,step17,13,3,Early,0,1241,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep17.wav,step17,23,4,Early,0,418,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep17.wav,step17,38,5,Early,0,804,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep17.wav,step17,42,6,Late,0,1095,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
Subject283,98subject304,bbm,asee_shstep17.wav,step17,55,7,Late,0,931,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
