,subject,id,condition,word,step,trial,pass,phase,SAnswer,rt,sex,hearing,lang,equip
12337,Subject177,915subject278,abm,asee_shstep5.wav,5,21,4,Early,1,839,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12338,Subject177,915subject278,abm,asee_shstep5.wav,5,29,5,Early,1,822,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12339,Subject177,915subject278,abm,asee_shstep5.wav,5,44,6,Late,1,682,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12340,Subject177,915subject278,abm,asee_shstep5.wav,5,46,7,Late,1,1191,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12341,Subject177,915subject278,abm,asee_shstep15.wav,15,8,1,Early,0,1328,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12342,Subject177,915subject278,abm,asee_shstep15.wav,15,23,2,Early,0,924,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12343,Subject177,915subject278,abm,asee_shstep15.wav,15,26,3,Early,0,1328,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12344,Subject177,915subject278,abm,asee_shstep15.wav,15,28,4,Early,0,766,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12345,Subject177,915subject278,abm,asee_shstep15.wav,15,32,5,Early,0,1156,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12346,Subject177,915subject278,abm,asee_shstep15.wav,15,50,6,Late,0,657,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12347,Subject177,915subject278,abm,asee_shstep15.wav,15,53,7,Late,0,803,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12348,Subject177,915subject278,abm,asee_shstep15.wav,15,57,8,Late,0,662,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12349,Subject177,915subject278,abm,asee_shstep15.wav,15,61,9,Late,0,1068,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12350,Subject177,915subject278,abm,asee_shstep15.wav,15,65,10,Late,0,1255,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12351,Subject177,915subject278,abm,asee_shstep17.wav,17,7,1,Early,0,1331,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12352,Subject177,915subject278,abm,asee_shstep17.wav,17,13,2,Early,0,940,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12353,Subject177,915subject278,abm,asee_shstep17.wav,17,20,3,Early,0,890,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12354,Subject177,915subject278,abm,asee_shstep17.wav,17,38,4,Early,0,1158,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12355,Subject177,915subject278,abm,asee_shstep17.wav,17,42,5,Early,0,649,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12356,Subject177,915subject278,abm,asee_shstep17.wav,17,43,6,Late,0,1043,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12357,Subject177,915subject278,abm,asee_shstep17.wav,17,45,7,Late,0,1847,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12358,Subject177,915subject278,abm,asee_shstep17.wav,17,58,8,Late,0,521,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12359,Subject177,915subject278,abm,asee_shstep17.wav,17,60,9,Late,1,595,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12360,Subject177,915subject278,abm,asee_shstep17.wav,17,63,10,Late,0,901,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12362,Subject177,915subject278,abm,asee_shstep9.wav,9,41,9,Late,1,788,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12363,Subject177,915subject278,abm,asee_shstep9.wav,9,56,10,Late,1,735,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12364,Subject177,915subject278,abm,asee_shstep11.wav,11,5,1,Early,0,1324,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12365,Subject177,915subject278,abm,asee_shstep11.wav,11,16,2,Early,1,2343,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12366,Subject177,915subject278,abm,asee_shstep11.wav,11,17,3,Early,0,1260,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12367,Subject177,915subject278,abm,asee_shstep11.wav,11,30,4,Early,0,4025,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12368,Subject177,915subject278,abm,asee_shstep11.wav,11,31,5,Early,1,3233,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12369,Subject177,915subject278,abm,asee_shstep11.wav,11,33,6,Late,0,1237,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12370,Subject177,915subject278,abm,asee_shstep11.wav,11,36,7,Late,0,1516,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12371,Subject177,915subject278,abm,asee_shstep7.wav,7,4,1,Early,1,4668,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12372,Subject177,915subject278,abm,asee_shstep7.wav,7,10,2,Early,1,868,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12373,Subject177,915subject278,abm,asee_shstep7.wav,7,14,3,Early,1,706,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12374,Subject177,915subject278,abm,asee_shstep7.wav,7,27,4,Early,1,1128,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12375,Subject177,915subject278,abm,asee_shstep7.wav,7,40,5,Early,1,2030,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12376,Subject177,915subject278,abm,asee_shstep7.wav,7,49,6,Late,1,754,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12377,Subject177,915subject278,abm,asee_shstep7.wav,7,51,7,Late,1,749,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12378,Subject177,915subject278,abm,asee_shstep7.wav,7,54,8,Late,1,729,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12379,Subject177,915subject278,abm,asee_shstep7.wav,7,55,9,Late,1,772,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12380,Subject177,915subject278,abm,asee_shstep7.wav,7,59,10,Late,1,609,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12381,Subject177,915subject278,abm,asee_shstep5.wav,5,64,8,Late,1,760,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12382,Subject177,915subject278,abm,asee_shstep5.wav,5,67,9,Late,1,827,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12383,Subject177,915subject278,abm,asee_shstep5.wav,5,69,10,Late,1,891,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12384,Subject177,915subject278,abm,asee_shstep9.wav,9,11,4,Early,1,1486,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12385,Subject177,915subject278,abm,asee_shstep9.wav,9,12,5,Early,1,1230,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12386,Subject177,915subject278,abm,asee_shstep9.wav,9,19,6,Late,0,844,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12387,Subject177,915subject278,abm,asee_shstep9.wav,9,25,7,Late,0,825,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12388,Subject177,915subject278,abm,asee_shstep9.wav,9,6,3,Early,0,1768,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12389,Subject177,915subject278,abm,asee_shstep9.wav,9,1,1,Early,0,2992,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12390,Subject177,915subject278,abm,asee_shstep9.wav,9,2,2,Early,0,1197,Male,yes,english,In-ear headphones/earbuds (cost $30 or less)
12461,Subject179,915subject359,abm,asee_shstep9.wav,9,66,10,Late,0,778,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12462,Subject179,915subject359,abm,asee_shstep11.wav,11,18,1,Early,0,827,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12463,Subject179,915subject359,abm,asee_shstep9.wav,9,64,9,Late,1,586,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12464,Subject179,915subject359,abm,asee_shstep9.wav,9,8,1,Early,0,935,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12465,Subject179,915subject359,abm,asee_shstep9.wav,9,9,2,Early,0,753,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12466,Subject179,915subject359,abm,asee_shstep9.wav,9,12,3,Early,0,590,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12467,Subject179,915subject359,abm,asee_shstep9.wav,9,37,4,Early,1,641,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12468,Subject179,915subject359,abm,asee_shstep9.wav,9,43,5,Early,1,591,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12469,Subject179,915subject359,abm,asee_shstep9.wav,9,47,6,Late,1,628,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12470,Subject179,915subject359,abm,asee_shstep9.wav,9,55,7,Late,1,622,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12471,Subject179,915subject359,abm,asee_shstep9.wav,9,57,8,Late,1,587,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12472,Subject179,915subject359,abm,asee_shstep13.wav,13,6,2,Early,0,570,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12473,Subject179,915subject359,abm,asee_shstep13.wav,13,17,3,Early,0,742,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12474,Subject179,915subject359,abm,asee_shstep13.wav,13,32,4,Early,0,591,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12475,Subject179,915subject359,abm,asee_shstep13.wav,13,33,5,Early,0,531,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12476,Subject179,915subject359,abm,asee_shstep13.wav,13,49,6,Late,0,530,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12477,Subject179,915subject359,abm,asee_shstep13.wav,13,50,7,Late,0,611,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12478,Subject179,915subject359,abm,asee_shstep13.wav,13,53,8,Late,0,744,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12479,Subject179,915subject359,abm,asee_shstep13.wav,13,60,9,Late,0,630,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12480,Subject179,915subject359,abm,asee_shstep13.wav,13,63,10,Late,0,606,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12481,Subject179,915subject359,abm,asee_shstep15.wav,15,0,1,Early,0,2430,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12482,Subject179,915subject359,abm,asee_shstep15.wav,15,4,2,Early,0,683,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12483,Subject179,915subject359,abm,asee_shstep15.wav,15,10,3,Early,0,758,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12484,Subject179,915subject359,abm,asee_shstep15.wav,15,11,4,Early,0,590,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12485,Subject179,915subject359,abm,asee_shstep15.wav,15,14,5,Early,0,525,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12486,Subject179,915subject359,abm,asee_shstep15.wav,15,27,6,Late,0,562,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12487,Subject179,915subject359,abm,asee_shstep15.wav,15,34,7,Late,0,603,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12488,Subject179,915subject359,abm,asee_shstep15.wav,15,51,8,Late,0,451,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12489,Subject179,915subject359,abm,asee_shstep15.wav,15,62,9,Late,0,554,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12490,Subject179,915subject359,abm,asee_shstep15.wav,15,68,10,Late,0,550,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12491,Subject179,915subject359,abm,asee_shstep17.wav,17,5,1,Early,0,731,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12492,Subject179,915subject359,abm,asee_shstep17.wav,17,13,2,Early,0,570,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12493,Subject179,915subject359,abm,asee_shstep17.wav,17,15,3,Early,0,576,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12494,Subject179,915subject359,abm,asee_shstep17.wav,17,25,4,Early,0,722,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12495,Subject179,915subject359,abm,asee_shstep17.wav,17,30,5,Early,0,563,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12496,Subject179,915subject359,abm,asee_shstep17.wav,17,35,6,Late,0,653,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12497,Subject179,915subject359,abm,asee_shstep17.wav,17,38,7,Late,0,664,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12498,Subject179,915subject359,abm,asee_shstep17.wav,17,45,8,Late,0,703,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12499,Subject179,915subject359,abm,asee_shstep17.wav,17,46,9,Late,0,542,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12500,Subject179,915subject359,abm,asee_shstep17.wav,17,48,10,Late,0,559,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12501,Subject179,915subject359,abm,asee_shstep5.wav,5,20,3,Early,1,653,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12502,Subject179,915subject359,abm,asee_shstep11.wav,11,19,2,Early,0,555,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12503,Subject179,915subject359,abm,asee_shstep11.wav,11,22,3,Early,0,1123,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12504,Subject179,915subject359,abm,asee_shstep11.wav,11,23,4,Early,0,803,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12505,Subject179,915subject359,abm,asee_shstep11.wav,11,29,5,Early,0,577,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12506,Subject179,915subject359,abm,asee_shstep11.wav,11,39,6,Late,0,625,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12507,Subject179,915subject359,abm,asee_shstep11.wav,11,40,7,Late,0,601,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12508,Subject179,915subject359,abm,asee_shstep11.wav,11,58,8,Late,0,670,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12509,Subject179,915subject359,abm,asee_shstep11.wav,11,65,9,Late,0,600,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12510,Subject179,915subject359,abm,asee_shstep11.wav,11,67,10,Late,0,600,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12511,Subject179,915subject359,abm,asee_shstep13.wav,13,3,1,Early,0,779,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12512,Subject179,915subject359,abm,asee_shstep5.wav,5,1,1,Early,1,1171,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12513,Subject179,915subject359,abm,asee_shstep5.wav,5,2,2,Early,1,799,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12514,Subject179,915subject359,abm,asee_shstep7.wav,7,44,6,Late,1,621,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12515,Subject179,915subject359,abm,asee_shstep5.wav,5,21,4,Early,1,818,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12516,Subject179,915subject359,abm,asee_shstep5.wav,5,28,5,Early,1,570,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12517,Subject179,915subject359,abm,asee_shstep5.wav,5,31,6,Late,1,531,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12518,Subject179,915subject359,abm,asee_shstep5.wav,5,36,7,Late,1,564,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12519,Subject179,915subject359,abm,asee_shstep5.wav,5,42,8,Late,1,666,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12520,Subject179,915subject359,abm,asee_shstep5.wav,5,54,9,Late,1,656,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12521,Subject179,915subject359,abm,asee_shstep5.wav,5,56,10,Late,1,610,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12522,Subject179,915subject359,abm,asee_shstep7.wav,7,7,1,Early,1,726,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12523,Subject179,915subject359,abm,asee_shstep7.wav,7,16,2,Early,1,655,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12524,Subject179,915subject359,abm,asee_shstep7.wav,7,24,3,Early,1,817,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12525,Subject179,915subject359,abm,asee_shstep7.wav,7,26,4,Early,1,708,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12526,Subject179,915subject359,abm,asee_shstep7.wav,7,41,5,Early,1,619,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12527,Subject179,915subject359,abm,asee_shstep7.wav,7,69,10,Late,1,586,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12528,Subject179,915subject359,abm,asee_shstep7.wav,7,52,7,Late,1,508,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12529,Subject179,915subject359,abm,asee_shstep7.wav,7,59,8,Late,1,615,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12530,Subject179,915subject359,abm,asee_shstep7.wav,7,61,9,Late,1,795,Female,yes,english,In-ear headphones/earbuds (cost $30 or less)
12531,Subject180,915subject41,bam,asee_shstep5.wav,5,7,1,Early,1,1284,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
12532,Subject180,915subject41,bam,asee_shstep11.wav,11,6,1,Early,0,1600,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
12533,Subject180,915subject41,bam,asee_shstep11.wav,11,12,2,Early,0,1242,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
12534,Subject180,915subject41,bam,asee_shstep11.wav,11,16,3,Early,1,2343,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
12535,Subject180,915subject41,bam,asee_shstep11.wav,11,28,4,Early,1,1649,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
12536,Subject180,915subject41,bam,asee_shstep11.wav,11,41,5,Early,1,1342,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
12537,Subject180,915subject41,bam,asee_shstep11.wav,11,43,6,Late,1,1194,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
12538,Subject180,915subject41,bam,asee_shstep11.wav,11,50,7,Late,1,1058,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
