subject,condition,audio,step,sAnswer,rt,stepRepetition,trial
SSH65,SSH,asee_shstep05,5,1,686,13,4
SSH65,SSH,asee_shstep07,7,1,771,13,2
SSH65,SSH,asee_shstep09,9,1,736,13,5
SSH65,SSH,asee_shstep11,11,0,824,13,3
SSH65,SSH,asee_shstep13,13,0,744,13,0
SSH65,SSH,asee_shstep15,15,0,1021,13,1
SSH65,SSH,asee_shstep17,17,0,723,13,6
SSH65,SSH,asee_shstep05,5,1,896,14,4
SSH65,SSH,asee_shstep07,7,1,660,14,6
SSH65,SSH,asee_shstep09,9,1,832,14,1
SSH65,SSH,asee_shstep11,11,0,1084,14,0
SSH65,SSH,asee_shstep13,13,0,705,14,5
SSH65,SSH,asee_shstep15,15,0,782,14,3
SSH65,SSH,asee_shstep17,17,0,839,14,2
SSH65,SSH,asee_shstep05,5,1,727,15,6
SSH65,SSH,asee_shstep07,7,1,883,15,2
SSH65,SSH,asee_shstep09,9,1,785,15,3
SSH65,SSH,asee_shstep11,11,1,773,15,4
SSH65,SSH,asee_shstep13,13,1,765,15,1
SSH65,SSH,asee_shstep15,15,0,810,15,0
SSH65,SSH,asee_shstep17,17,0,929,15,5
SSH66,SSH,asee_shstep05,5,1,530,1,1
SSH66,SSH,asee_shstep07,7,1,1032,1,4
SSH66,SSH,asee_shstep09,9,1,544,1,5
SSH66,SSH,asee_shstep11,11,0,581,1,2
SSH66,SSH,asee_shstep13,13,1,811,1,0
SSH66,SSH,asee_shstep15,15,0,598,1,6
SSH66,SSH,asee_shstep17,17,0,551,1,3
SSH66,SSH,asee_shstep05,5,1,438,2,2
SSH66,SSH,asee_shstep07,7,1,522,2,4
SSH66,SSH,asee_shstep09,9,1,603,2,3
SSH66,SSH,asee_shstep11,11,0,680,2,6
SSH66,SSH,asee_shstep13,13,0,549,2,1
SSH66,SSH,asee_shstep15,15,0,512,2,0
SSH66,SSH,asee_shstep17,17,0,571,2,5
SSH66,SSH,asee_shstep05,5,1,464,3,3
SSH66,SSH,asee_shstep07,7,1,569,3,1
SSH66,SSH,asee_shstep09,9,1,580,3,5
SSH66,SSH,asee_shstep11,11,0,552,3,6
SSH66,SSH,asee_shstep13,13,0,558,3,4
SSH66,SSH,asee_shstep15,15,0,507,3,2
SSH66,SSH,asee_shstep17,17,0,409,3,0
SSH66,SSH,asee_shstep05,5,1,491,4,5
SSH66,SSH,asee_shstep07,7,1,499,4,2
SSH66,SSH,asee_shstep09,9,1,576,4,1
SSH66,SSH,asee_shstep11,11,0,453,4,3
SSH66,SSH,asee_shstep13,13,0,522,4,0
SSH66,SSH,asee_shstep15,15,0,494,4,6
SSH66,SSH,asee_shstep17,17,0,520,4,4
SSH66,SSH,asee_shstep05,5,1,524,5,5
SSH66,SSH,asee_shstep07,7,1,517,5,0
SSH66,SSH,asee_shstep09,9,1,539,5,3
SSH66,SSH,asee_shstep11,11,1,642,5,1
SSH66,SSH,asee_shstep13,13,0,432,5,6
SSH66,SSH,asee_shstep15,15,0,485,5,4
SSH66,SSH,asee_shstep17,17,0,443,5,2
SSH66,SSH,asee_shstep05,5,1,479,6,4
SSH66,SSH,asee_shstep07,7,1,553,6,1
SSH66,SSH,asee_shstep09,9,1,558,6,0
SSH66,SSH,asee_shstep11,11,0,520,6,5
SSH66,SSH,asee_shstep13,13,0,473,6,3
SSH66,SSH,asee_shstep15,15,0,590,6,2
SSH66,SSH,asee_shstep17,17,0,499,6,6
SSH66,SSH,asee_shstep05,5,1,533,7,4
SSH66,SSH,asee_shstep07,7,0,472,7,5
SSH66,SSH,asee_shstep09,9,1,487,7,3
SSH66,SSH,asee_shstep11,11,0,659,7,2
SSH66,SSH,asee_shstep13,13,0,472,7,6
SSH66,SSH,asee_shstep15,15,0,418,7,1
SSH66,SSH,asee_shstep17,17,0,526,7,0
SSH66,SSH,asee_shstep05,5,1,562,8,3
SSH66,SSH,asee_shstep07,7,1,580,8,1
SSH66,SSH,asee_shstep09,9,1,556,8,2
SSH66,SSH,asee_shstep11,11,1,741,8,6
SSH66,SSH,asee_shstep13,13,0,489,8,5
SSH66,SSH,asee_shstep15,15,0,521,8,4
SSH66,SSH,asee_shstep17,17,0,602,8,0
SSH66,SSH,asee_shstep05,5,1,450,9,0
SSH66,SSH,asee_shstep07,7,1,773,9,5
SSH66,SSH,asee_shstep09,9,1,464,9,4
SSH66,SSH,asee_shstep11,11,1,507,9,1
SSH66,SSH,asee_shstep13,13,1,853,9,6
SSH66,SSH,asee_shstep15,15,0,741,9,3
SSH66,SSH,asee_shstep17,17,0,626,9,2
SSH66,SSH,asee_shstep05,5,1,444,10,5
SSH66,SSH,asee_shstep07,7,1,441,10,1
SSH66,SSH,asee_shstep09,9,1,489,10,4
SSH66,SSH,asee_shstep11,11,1,569,10,2
SSH66,SSH,asee_shstep13,13,1,298,10,6
SSH66,SSH,asee_shstep15,15,0,382,10,0
SSH66,SSH,asee_shstep17,17,0,445,10,3
SSH66,SSH,asee_shstep05,5,1,526,11,2
SSH66,SSH,asee_shstep07,7,1,467,11,6
SSH66,SSH,asee_shstep09,9,1,481,11,1
SSH66,SSH,asee_shstep11,11,1,706,11,5
SSH66,SSH,asee_shstep13,13,0,522,11,0
SSH66,SSH,asee_shstep15,15,0,447,11,3
SSH66,SSH,asee_shstep17,17,0,521,11,4
SSH66,SSH,asee_shstep05,5,1,523,12,2
SSH66,SSH,asee_shstep07,7,1,497,12,1
SSH66,SSH,asee_shstep09,9,1,490,12,6
SSH66,SSH,asee_shstep11,11,1,549,12,0
SSH66,SSH,asee_shstep13,13,0,658,12,3
SSH66,SSH,asee_shstep15,15,0,494,12,5
SSH66,SSH,asee_shstep17,17,0,535,12,4
SSH66,SSH,asee_shstep05,5,1,610,13,5
SSH66,SSH,asee_shstep07,7,1,555,13,2
SSH66,SSH,asee_shstep09,9,1,593,13,6
SSH66,SSH,asee_shstep11,11,1,750,13,1
SSH66,SSH,asee_shstep13,13,0,460,13,4
SSH66,SSH,asee_shstep15,15,0,622,13,0
SSH66,SSH,asee_shstep17,17,0,620,13,3
SSH66,SSH,asee_shstep05,5,1,664,14,4
SSH66,SSH,asee_shstep07,7,1,657,14,1
SSH66,SSH,asee_shstep09,9,1,515,14,2
SSH66,SSH,asee_shstep11,11,1,719,14,0
SSH66,SSH,asee_shstep13,13,0,718,14,6
SSH66,SSH,asee_shstep15,15,0,552,14,3
SSH66,SSH,asee_shstep17,17,0,538,14,5
SSH66,SSH,asee_shstep05,5,1,686,15,2
SSH66,SSH,asee_shstep07,7,1,552,15,0
SSH66,SSH,asee_shstep09,9,1,591,15,5
SSH66,SSH,asee_shstep11,11,1,589,15,1
SSH66,SSH,asee_shstep13,13,1,416,15,4
SSH66,SSH,asee_shstep15,15,0,757,15,6
SSH66,SSH,asee_shstep17,17,0,571,15,3
SSH67,SSH,asee_shstep05,5,1,1342,1,4
SSH67,SSH,asee_shstep07,7,0,1513,1,6
SSH67,SSH,asee_shstep09,9,0,1881,1,1
SSH67,SSH,asee_shstep11,11,0,1527,1,3
SSH67,SSH,asee_shstep13,13,0,1756,1,5
SSH67,SSH,asee_shstep15,15,0,2688,1,2
SSH67,SSH,asee_shstep17,17,0,1471,1,0
SSH67,SSH,asee_shstep05,5,1,893,2,6
SSH67,SSH,asee_shstep07,7,1,1503,2,1
SSH67,SSH,asee_shstep09,9,0,1337,2,2
SSH67,SSH,asee_shstep11,11,0,764,2,5
SSH67,SSH,asee_shstep13,13,0,739,2,0
SSH67,SSH,asee_shstep15,15,0,928,2,3
SSH67,SSH,asee_shstep17,17,0,898,2,4
SSH67,SSH,asee_shstep05,5,1,783,3,1
SSH67,SSH,asee_shstep07,7,1,974,3,3
SSH67,SSH,asee_shstep09,9,0,866,3,5
SSH67,SSH,asee_shstep11,11,0,880,3,6
SSH67,SSH,asee_shstep13,13,0,779,3,2
SSH67,SSH,asee_shstep15,15,0,953,3,0
SSH67,SSH,asee_shstep17,17,0,832,3,4
SSH67,SSH,asee_shstep05,5,1,884,4,0
SSH67,SSH,asee_shstep07,7,1,1152,4,5
SSH67,SSH,asee_shstep09,9,0,1082,4,1
SSH67,SSH,asee_shstep11,11,0,835,4,2
SSH67,SSH,asee_shstep13,13,0,1121,4,4
SSH67,SSH,asee_shstep15,15,0,787,4,6
SSH67,SSH,asee_shstep17,17,0,1013,4,3
SSH67,SSH,asee_shstep05,5,1,978,5,1
SSH67,SSH,asee_shstep07,7,1,1019,5,3
SSH67,SSH,asee_shstep09,9,1,1102,5,4
SSH67,SSH,asee_shstep11,11,0,1219,5,6
SSH67,SSH,asee_shstep13,13,0,801,5,2
SSH67,SSH,asee_shstep15,15,0,809,5,0
SSH67,SSH,asee_shstep17,17,0,1062,5,5
SSH67,SSH,asee_shstep05,5,1,923,6,4
SSH67,SSH,asee_shstep07,7,1,981,6,2
SSH67,SSH,asee_shstep09,9,0,872,6,5
SSH67,SSH,asee_shstep11,11,0,2197,6,6
SSH67,SSH,asee_shstep13,13,0,1084,6,1
SSH67,SSH,asee_shstep15,15,0,987,6,0
SSH67,SSH,asee_shstep17,17,0,929,6,3
SSH67,SSH,asee_shstep05,5,1,876,7,4
SSH67,SSH,asee_shstep07,7,1,843,7,5
SSH67,SSH,asee_shstep09,9,1,818,7,1
SSH67,SSH,asee_shstep11,11,0,889,7,6
SSH67,SSH,asee_shstep13,13,0,1004,7,0
SSH67,SSH,asee_shstep15,15,0,1076,7,3
SSH67,SSH,asee_shstep17,17,0,1172,7,2
SSH67,SSH,asee_shstep05,5,1,1017,8,3
SSH67,SSH,asee_shstep07,7,1,617,8,6
SSH67,SSH,asee_shstep09,9,1,749,8,5
SSH67,SSH,asee_shstep11,11,0,789,8,4
SSH67,SSH,asee_shstep13,13,0,1540,8,1
SSH67,SSH,asee_shstep15,15,0,1009,8,0
SSH67,SSH,asee_shstep17,17,0,1244,8,2
SSH67,SSH,asee_shstep05,5,1,638,9,2
SSH67,SSH,asee_shstep07,7,1,1027,9,0
SSH67,SSH,asee_shstep09,9,1,610,9,3
SSH67,SSH,asee_shstep11,11,1,975,9,1
SSH67,SSH,asee_shstep13,13,0,715,9,5
SSH67,SSH,asee_shstep15,15,0,702,9,4
SSH67,SSH,asee_shstep17,17,0,609,9,6
SSH67,SSH,asee_shstep05,5,1,515,10,0
SSH67,SSH,asee_shstep07,7,1,712,10,4
SSH67,SSH,asee_shstep09,9,1,828,10,3
SSH67,SSH,asee_shstep11,11,0,1081,10,5
SSH67,SSH,asee_shstep13,13,0,761,10,6
SSH67,SSH,asee_shstep15,15,0,1100,10,1
SSH67,SSH,asee_shstep17,17,0,926,10,2
SSH67,SSH,asee_shstep05,5,1,994,11,6
SSH67,SSH,asee_shstep07,7,1,797,11,1
SSH67,SSH,asee_shstep09,9,1,671,11,2
SSH67,SSH,asee_shstep11,11,0,903,11,4
SSH67,SSH,asee_shstep13,13,0,716,11,3
SSH67,SSH,asee_shstep15,15,0,1074,11,5
SSH67,SSH,asee_shstep17,17,0,767,11,0
SSH67,SSH,asee_shstep05,5,1,1912,12,6
SSH67,SSH,asee_shstep07,7,1,715,12,5
SSH67,SSH,asee_shstep09,9,1,625,12,4
SSH67,SSH,asee_shstep11,11,0,1904,12,1
SSH67,SSH,asee_shstep13,13,0,1910,12,0
SSH67,SSH,asee_shstep15,15,0,1281,12,3
SSH67,SSH,asee_shstep17,17,0,2920,12,2
SSH67,SSH,asee_shstep05,5,1,981,13,1
SSH67,SSH,asee_shstep07,7,1,613,13,4
SSH67,SSH,asee_shstep09,9,1,1135,13,2
SSH67,SSH,asee_shstep11,11,0,872,13,6
SSH67,SSH,asee_shstep13,13,0,889,13,3
SSH67,SSH,asee_shstep15,15,0,909,13,5
SSH67,SSH,asee_shstep17,17,0,886,13,0
SSH67,SSH,asee_shstep05,5,1,876,14,2
SSH67,SSH,asee_shstep07,7,1,1020,14,4
SSH67,SSH,asee_shstep09,9,1,908,14,6
SSH67,SSH,asee_shstep11,11,1,1449,14,0
SSH67,SSH,asee_shstep13,13,0,1032,14,5
SSH67,SSH,asee_shstep15,15,0,677,14,3
SSH67,SSH,asee_shstep17,17,0,743,14,1
SSH67,SSH,asee_shstep05,5,1,775,15,1
SSH67,SSH,asee_shstep07,7,1,839,15,4
SSH67,SSH,asee_shstep09,9,1,702,15,3
SSH67,SSH,asee_shstep11,11,0,1127,15,0
SSH67,SSH,asee_shstep13,13,0,1173,15,6
SSH67,SSH,asee_shstep15,15,0,761,15,5
SSH67,SSH,asee_shstep17,17,0,690,15,2
SSH68,SSH,asee_shstep05,5,1,989,1,5
SSH68,SSH,asee_shstep07,7,1,894,1,2
SSH68,SSH,asee_shstep09,9,0,1894,1,4
SSH68,SSH,asee_shstep11,11,0,1369,1,0
SSH68,SSH,asee_shstep13,13,0,1544,1,1
SSH68,SSH,asee_shstep15,15,0,3099,1,6
SSH68,SSH,asee_shstep17,17,0,982,1,3
SSH68,SSH,asee_shstep05,5,1,679,2,2
SSH68,SSH,asee_shstep07,7,1,919,2,4
SSH68,SSH,asee_shstep09,9,0,1810,2,1
SSH68,SSH,asee_shstep11,11,0,879,2,6
SSH68,SSH,asee_shstep13,13,0,1750,2,5
SSH68,SSH,asee_shstep15,15,0,785,2,3
SSH68,SSH,asee_shstep17,17,0,738,2,0
SSH68,SSH,asee_shstep05,5,1,757,3,0
SSH68,SSH,asee_shstep07,7,1,779,3,4
SSH68,SSH,asee_shstep09,9,0,1181,3,5
SSH68,SSH,asee_shstep11,11,0,765,3,3
SSH68,SSH,asee_shstep13,13,0,662,3,6
SSH68,SSH,asee_shstep15,15,0,794,3,1
SSH68,SSH,asee_shstep17,17,0,836,3,2
SSH68,SSH,asee_shstep05,5,1,723,4,4
SSH68,SSH,asee_shstep07,7,1,751,4,6
SSH68,SSH,asee_shstep09,9,1,802,4,0
SSH68,SSH,asee_shstep11,11,0,862,4,1
SSH68,SSH,asee_shstep13,13,0,788,4,3
SSH68,SSH,asee_shstep15,15,0,767,4,2
SSH68,SSH,asee_shstep17,17,0,699,4,5
SSH68,SSH,asee_shstep05,5,1,605,5,2
SSH68,SSH,asee_shstep07,7,1,549,5,1
SSH68,SSH,asee_shstep09,9,1,753,5,0
SSH68,SSH,asee_shstep11,11,0,1362,5,3
SSH68,SSH,asee_shstep13,13,0,716,5,5
SSH68,SSH,asee_shstep15,15,0,629,5,4
SSH68,SSH,asee_shstep17,17,0,901,5,6
SSH68,SSH,asee_shstep05,5,1,576,6,1
SSH68,SSH,asee_shstep07,7,1,609,6,0
SSH68,SSH,asee_shstep09,9,1,680,6,4
SSH68,SSH,asee_shstep11,11,0,740,6,3
SSH68,SSH,asee_shstep13,13,0,620,6,6
SSH68,SSH,asee_shstep15,15,0,643,6,5
SSH68,SSH,asee_shstep17,17,0,665,6,2
SSH68,SSH,asee_shstep05,5,1,645,7,0
SSH68,SSH,asee_shstep07,7,1,627,7,4
SSH68,SSH,asee_shstep09,9,1,792,7,2
SSH68,SSH,asee_shstep11,11,0,691,7,1
SSH68,SSH,asee_shstep13,13,0,655,7,5
SSH68,SSH,asee_shstep15,15,0,569,7,3
SSH68,SSH,asee_shstep17,17,0,477,7,6
SSH68,SSH,asee_shstep05,5,1,644,8,1
SSH68,SSH,asee_shstep07,7,1,597,8,2
SSH68,SSH,asee_shstep09,9,1,805,8,0
SSH68,SSH,asee_shstep11,11,0,781,8,3
SSH68,SSH,asee_shstep13,13,0,861,8,4
SSH68,SSH,asee_shstep15,15,0,760,8,5
SSH68,SSH,asee_shstep17,17,0,609,8,6
SSH68,SSH,asee_shstep05,5,1,602,9,0
SSH68,SSH,asee_shstep07,7,1,515,9,3
SSH68,SSH,asee_shstep09,9,1,833,9,2
SSH68,SSH,asee_shstep11,11,0,699,9,4
SSH68,SSH,asee_shstep13,13,0,722,9,5
SSH68,SSH,asee_shstep15,15,0,773,9,1
SSH68,SSH,asee_shstep17,17,0,1254,9,6
SSH68,SSH,asee_shstep05,5,1,480,10,6
SSH68,SSH,asee_shstep07,7,1,625,10,3
SSH68,SSH,asee_shstep09,9,1,635,10,4
SSH68,SSH,asee_shstep11,11,0,1255,10,0
SSH68,SSH,asee_shstep13,13,0,791,10,2
SSH68,SSH,asee_shstep15,15,1,2010,10,1
SSH68,SSH,asee_shstep17,17,0,1027,10,5
SSH68,SSH,asee_shstep05,5,1,642,11,0
SSH68,SSH,asee_shstep07,7,1,583,11,5
SSH68,SSH,asee_shstep09,9,1,566,11,1
SSH68,SSH,asee_shstep11,11,0,568,11,2
SSH68,SSH,asee_shstep13,13,0,720,11,4
SSH68,SSH,asee_shstep15,15,0,719,11,3
SSH68,SSH,asee_shstep17,17,0,665,11,6
SSH68,SSH,asee_shstep05,5,1,550,12,6
SSH68,SSH,asee_shstep07,7,1,582,12,5
SSH68,SSH,asee_shstep09,9,1,849,12,0
SSH68,SSH,asee_shstep11,11,0,532,12,1
SSH68,SSH,asee_shstep13,13,0,603,12,2
SSH68,SSH,asee_shstep15,15,0,586,12,3
SSH68,SSH,asee_shstep17,17,0,618,12,4
SSH68,SSH,asee_shstep05,5,1,492,13,3
SSH68,SSH,asee_shstep07,7,1,648,13,5
SSH68,SSH,asee_shstep09,9,1,830,13,0
SSH68,SSH,asee_shstep11,11,0,632,13,2
SSH68,SSH,asee_shstep13,13,0,605,13,1
SSH68,SSH,asee_shstep15,15,0,788,13,4
SSH68,SSH,asee_shstep17,17,0,727,13,6
SSH68,SSH,asee_shstep05,5,1,522,14,0
SSH68,SSH,asee_shstep07,7,1,538,14,2
SSH68,SSH,asee_shstep09,9,1,809,14,5
SSH68,SSH,asee_shstep11,11,1,659,14,1
SSH68,SSH,asee_shstep13,13,0,676,14,6
SSH68,SSH,asee_shstep15,15,0,565,14,4
SSH68,SSH,asee_shstep17,17,0,634,14,3
SSH68,SSH,asee_shstep05,5,1,498,15,0
SSH68,SSH,asee_shstep07,7,1,574,15,1
SSH68,SSH,asee_shstep09,9,1,597,15,6
SSH68,SSH,asee_shstep11,11,1,600,15,2
SSH68,SSH,asee_shstep13,13,0,618,15,4
SSH68,SSH,asee_shstep15,15,0,808,15,5
SSH68,SSH,asee_shstep17,17,0,543,15,3
SSH69,SSH,asee_shstep05,5,1,880,1,6
SSH69,SSH,asee_shstep07,7,1,909,1,5
SSH69,SSH,asee_shstep09,9,1,1023,1,0
SSH69,SSH,asee_shstep11,11,0,920,1,2
SSH69,SSH,asee_shstep13,13,0,843,1,1
SSH69,SSH,asee_shstep15,15,0,1082,1,3
SSH69,SSH,asee_shstep17,17,0,1068,1,4
SSH69,SSH,asee_shstep05,5,1,797,2,6
SSH69,SSH,asee_shstep07,7,1,810,2,4
SSH69,SSH,asee_shstep09,9,1,945,2,3
SSH69,SSH,asee_shstep11,11,0,723,2,5
SSH69,SSH,asee_shstep13,13,0,849,2,0
SSH69,SSH,asee_shstep15,15,0,763,2,1
SSH69,SSH,asee_shstep17,17,0,819,2,2
SSH69,SSH,asee_shstep05,5,1,816,3,6
SSH69,SSH,asee_shstep07,7,0,799,3,2
SSH69,SSH,asee_shstep09,9,1,857,3,4
SSH69,SSH,asee_shstep11,11,0,1217,3,3
SSH69,SSH,asee_shstep13,13,0,1004,3,0
SSH69,SSH,asee_shstep15,15,0,744,3,1
SSH69,SSH,asee_shstep17,17,0,815,3,5
SSH69,SSH,asee_shstep05,5,1,711,4,4
SSH69,SSH,asee_shstep07,7,1,699,4,1
SSH69,SSH,asee_shstep09,9,1,897,4,0
SSH69,SSH,asee_shstep11,11,1,759,4,3
SSH69,SSH,asee_shstep13,13,0,757,4,6
SSH69,SSH,asee_shstep15,15,0,742,4,5
SSH69,SSH,asee_shstep17,17,0,678,4,2
SSH69,SSH,asee_shstep05,5,1,815,5,5
SSH69,SSH,asee_shstep07,7,1,813,5,3
SSH69,SSH,asee_shstep09,9,0,904,5,1
SSH69,SSH,asee_shstep11,11,0,928,5,2
SSH69,SSH,asee_shstep13,13,0,811,5,6
SSH69,SSH,asee_shstep15,15,0,863,5,4
SSH69,SSH,asee_shstep17,17,0,800,5,0
SSH69,SSH,asee_shstep05,5,1,920,6,0
SSH69,SSH,asee_shstep07,7,1,888,6,5
SSH69,SSH,asee_shstep09,9,1,918,6,4
SSH69,SSH,asee_shstep11,11,1,940,6,6
SSH69,SSH,asee_shstep13,13,0,772,6,2
SSH69,SSH,asee_shstep15,15,0,814,6,3
SSH69,SSH,asee_shstep17,17,0,850,6,1
SSH69,SSH,asee_shstep05,5,1,730,7,0
SSH69,SSH,asee_shstep07,7,1,843,7,4
SSH69,SSH,asee_shstep09,9,1,896,7,3
SSH69,SSH,asee_shstep11,11,0,798,7,5
SSH69,SSH,asee_shstep13,13,0,813,7,6
SSH69,SSH,asee_shstep15,15,0,791,7,1
SSH69,SSH,asee_shstep17,17,0,729,7,2
SSH69,SSH,asee_shstep05,5,1,836,8,2
SSH69,SSH,asee_shstep07,7,1,802,8,6
SSH69,SSH,asee_shstep09,9,1,944,8,5
SSH69,SSH,asee_shstep11,11,0,846,8,4
SSH69,SSH,asee_shstep13,13,0,694,8,3
SSH69,SSH,asee_shstep15,15,0,806,8,0
SSH69,SSH,asee_shstep17,17,0,798,8,1
SSH69,SSH,asee_shstep05,5,1,717,9,0
SSH69,SSH,asee_shstep07,7,1,858,9,3
SSH69,SSH,asee_shstep09,9,1,913,9,2
SSH69,SSH,asee_shstep11,11,0,783,9,1
SSH69,SSH,asee_shstep13,13,0,772,9,4
SSH69,SSH,asee_shstep15,15,0,901,9,5
SSH69,SSH,asee_shstep17,17,0,801,9,6
SSH69,SSH,asee_shstep05,5,1,794,10,3
SSH69,SSH,asee_shstep07,7,1,837,10,4
SSH69,SSH,asee_shstep09,9,0,825,10,1
SSH69,SSH,asee_shstep11,11,0,731,10,5
SSH69,SSH,asee_shstep13,13,0,750,10,2
SSH69,SSH,asee_shstep15,15,0,888,10,6
SSH69,SSH,asee_shstep17,17,0,748,10,0
SSH69,SSH,asee_shstep05,5,0,785,11,4
SSH69,SSH,asee_shstep07,7,1,1203,11,3
SSH69,SSH,asee_shstep09,9,1,826,11,5
SSH69,SSH,asee_shstep11,11,0,951,11,2
SSH69,SSH,asee_shstep13,13,0,829,11,0
SSH69,SSH,asee_shstep15,15,0,743,11,1
SSH69,SSH,asee_shstep17,17,0,813,11,6
SSH69,SSH,asee_shstep05,5,1,799,12,3
SSH69,SSH,asee_shstep07,7,1,779,12,0
SSH69,SSH,asee_shstep09,9,1,853,12,5
SSH69,SSH,asee_shstep11,11,0,1016,12,6
SSH69,SSH,asee_shstep13,13,0,693,12,2
SSH69,SSH,asee_shstep15,15,0,729,12,4
SSH69,SSH,asee_shstep17,17,0,980,12,1
SSH69,SSH,asee_shstep05,5,1,717,13,4
SSH69,SSH,asee_shstep07,7,1,733,13,1
SSH69,SSH,asee_shstep09,9,1,830,13,5
SSH69,SSH,asee_shstep11,11,0,1040,13,2
SSH69,SSH,asee_shstep13,13,0,835,13,3
SSH69,SSH,asee_shstep15,15,0,710,13,6
SSH69,SSH,asee_shstep17,17,0,853,13,0
SSH69,SSH,asee_shstep05,5,1,689,14,0
SSH69,SSH,asee_shstep07,7,1,703,14,6
SSH69,SSH,asee_shstep09,9,0,1364,14,1
SSH69,SSH,asee_shstep11,11,1,991,14,2
SSH69,SSH,asee_shstep13,13,0,1008,14,3
SSH69,SSH,asee_shstep15,15,0,792,14,4
SSH69,SSH,asee_shstep17,17,0,717,14,5
SSH69,SSH,asee_shstep05,5,1,753,15,1
SSH69,SSH,asee_shstep07,7,1,665,15,5
SSH69,SSH,asee_shstep09,9,1,818,15,3
SSH69,SSH,asee_shstep11,11,0,907,15,6
SSH69,SSH,asee_shstep13,13,0,730,15,4
SSH69,SSH,asee_shstep15,15,0,647,15,0
SSH69,SSH,asee_shstep17,17,0,753,15,2
SSH70,SSH,asee_shstep05,5,0,1157,1,5
SSH70,SSH,asee_shstep07,7,0,3470,1,2
SSH70,SSH,asee_shstep09,9,0,2929,1,0
SSH70,SSH,asee_shstep11,11,0,1631,1,3
SSH70,SSH,asee_shstep13,13,0,2703,1,4
SSH70,SSH,asee_shstep15,15,NA,0,1,1
SSH70,SSH,asee_shstep17,17,0,1603,1,6
SSH70,SSH,asee_shstep05,5,0,1721,2,2
SSH70,SSH,asee_shstep07,7,0,1845,2,4
SSH70,SSH,asee_shstep09,9,0,1664,2,3
SSH70,SSH,asee_shstep11,11,0,1860,2,5
SSH70,SSH,asee_shstep13,13,0,2513,2,1
SSH70,SSH,asee_shstep15,15,0,1800,2,0
SSH70,SSH,asee_shstep17,17,0,1627,2,6
SSH70,SSH,asee_shstep05,5,0,1665,3,2
SSH70,SSH,asee_shstep07,7,0,1428,3,4
SSH70,SSH,asee_shstep09,9,0,1885,3,5
SSH70,SSH,asee_shstep11,11,0,1083,3,3
SSH70,SSH,asee_shstep13,13,0,929,3,0
SSH70,SSH,asee_shstep15,15,0,1096,3,6
SSH70,SSH,asee_shstep17,17,0,1177,3,1
SSH70,SSH,asee_shstep05,5,0,4338,4,0
SSH70,SSH,asee_shstep07,7,0,3472,4,1
SSH70,SSH,asee_shstep09,9,0,2577,4,3
SSH70,SSH,asee_shstep11,11,0,1155,4,2
SSH70,SSH,asee_shstep13,13,0,1294,4,5
SSH70,SSH,asee_shstep15,15,0,857,4,6
SSH70,SSH,asee_shstep17,17,0,866,4,4
SSH70,SSH,asee_shstep05,5,1,2563,5,2
SSH70,SSH,asee_shstep07,7,0,1139,5,4
SSH70,SSH,asee_shstep09,9,0,1657,5,0
SSH70,SSH,asee_shstep11,11,0,975,5,6
SSH70,SSH,asee_shstep13,13,0,2287,5,5
SSH70,SSH,asee_shstep15,15,0,666,5,1
SSH70,SSH,asee_shstep17,17,0,1079,5,3
SSH70,SSH,asee_shstep05,5,1,1325,6,1
SSH70,SSH,asee_shstep07,7,1,2882,6,3
SSH70,SSH,asee_shstep09,9,1,2394,6,6
SSH70,SSH,asee_shstep11,11,1,3033,6,5
SSH70,SSH,asee_shstep13,13,0,579,6,4
SSH70,SSH,asee_shstep15,15,0,683,6,0
SSH70,SSH,asee_shstep17,17,0,918,6,2
SSH70,SSH,asee_shstep05,5,1,609,7,2
SSH70,SSH,asee_shstep07,7,1,810,7,6
SSH70,SSH,asee_shstep09,9,1,848,7,4
SSH70,SSH,asee_shstep11,11,1,621,7,0
SSH70,SSH,asee_shstep13,13,0,569,7,3
SSH70,SSH,asee_shstep15,15,0,1736,7,5
SSH70,SSH,asee_shstep17,17,0,623,7,1
SSH70,SSH,asee_shstep05,5,1,1241,8,0
SSH70,SSH,asee_shstep07,7,1,697,8,1
SSH70,SSH,asee_shstep09,9,0,1635,8,5
SSH70,SSH,asee_shstep11,11,0,572,8,3
SSH70,SSH,asee_shstep13,13,0,895,8,2
SSH70,SSH,asee_shstep15,15,0,674,8,4
SSH70,SSH,asee_shstep17,17,0,630,8,6
SSH70,SSH,asee_shstep05,5,1,1254,9,1
SSH70,SSH,asee_shstep07,7,1,1302,9,2
SSH70,SSH,asee_shstep09,9,1,776,9,3
SSH70,SSH,asee_shstep11,11,0,1059,9,5
SSH70,SSH,asee_shstep13,13,0,670,9,6
SSH70,SSH,asee_shstep15,15,0,634,9,4
SSH70,SSH,asee_shstep17,17,0,1257,9,0
SSH70,SSH,asee_shstep05,5,1,1027,10,5
SSH70,SSH,asee_shstep07,7,1,603,10,3
SSH70,SSH,asee_shstep09,9,NA,0,10,0
SSH70,SSH,asee_shstep11,11,0,1697,10,6
SSH70,SSH,asee_shstep13,13,0,1054,10,1
SSH70,SSH,asee_shstep15,15,0,942,10,4
SSH70,SSH,asee_shstep17,17,0,1127,10,2
SSH70,SSH,asee_shstep05,5,1,921,11,3
SSH70,SSH,asee_shstep07,7,1,2233,11,0
