subject,condition,word,wordType,grammarType,trial,nounAnswer,nounAnswer2,rt
Subject237,bbm,dragon,filler,noun,83,1,noun,1411
Subject237,bbm,grammatical,filler,notnoun,84,0,notnoun,1985
Subject237,bbm,utensilstep0,critical,noun,85,1,noun,2191
Subject237,bbm,immune,filler,notnoun,86,0,notnoun,1133
Subject237,bbm,avenue,filler,noun,87,0,notnoun,944
Subject237,bbm,vibrant,filler,notnoun,88,0,notnoun,1791
Subject237,bbm,weekly,filler,notnoun,89,0,notnoun,1077
Subject237,bbm,pineapple,filler,noun,9,1,noun,1684
Subject237,bbm,romantic,filler,notnoun,90,0,notnoun,1144
Subject237,bbm,around,filler,notnoun,91,0,notnoun,2445
Subject237,bbm,remedial,filler,notnoun,92,0,notnoun,1017
Subject237,bbm,human,filler,noun,93,1,noun,1475
Subject237,bbm,recover,filler,notnoun,94,0,notnoun,1453
Subject237,bbm,failure,filler,noun,95,0,notnoun,1201
Subject237,bbm,become,filler,notnoun,96,0,notnoun,1410
Subject237,bbm,marina,filler,noun,97,1,noun,1192
Subject237,bbm,wrinkle,filler,noun,98,1,noun,1396
Subject237,bbm,unique,filler,notnoun,99,0,notnoun,1215
Subject241,bam,global,filler,notnoun,1,0,notnoun,1595
Subject241,bam,energy,filler,noun,10,0,notnoun,2136
Subject241,bam,mineral,filler,noun,11,1,noun,4890
Subject241,bam,marina,filler,noun,12,1,noun,2243
Subject241,bam,unique,filler,notnoun,13,0,notnoun,1459
Subject241,bam,wrinkle,filler,noun,14,1,noun,2388
Subject241,bam,remind,filler,notnoun,15,0,notnoun,2251
Subject241,bam,malpracticestep10,critical,noun,16,0,notnoun,2101
Subject241,bam,peninsulastep11,critical,noun,17,1,noun,1390
Subject241,bam,momentary,filler,notnoun,18,0,notnoun,3460
Subject241,bam,weekly,filler,notnoun,19,0,notnoun,1657
Subject241,bam,tutorial,filler,noun,2,1,noun,3719
Subject241,bam,camera,filler,noun,20,1,noun,1522
Subject241,bam,utensilstep10,critical,noun,21,1,noun,2190
Subject241,bam,manually,filler,notnoun,22,0,notnoun,2505
Subject241,bam,yell,filler,notnoun,23,0,notnoun,2636
Subject241,bam,yoghurt,filler,noun,24,1,noun,1435
Subject241,bam,annoying,filler,notnoun,25,0,notnoun,2596
Subject241,bam,warrantee,filler,noun,26,1,noun,2538
Subject241,bam,hamburger,filler,noun,27,1,noun,1437
Subject241,bam,develop,filler,notnoun,28,0,notnoun,2170
Subject241,bam,arkansasstep10,critical,noun,29,1,noun,3518
Subject241,bam,evolve,filler,notnoun,3,0,notnoun,1657
Subject241,bam,nervousstep13,critical,notnoun,30,0,notnoun,2722
Subject241,bam,recover,filler,notnoun,31,0,notnoun,1833
Subject241,bam,embody,filler,notnoun,32,0,notnoun,1509
Subject241,bam,garden,filler,noun,33,1,noun,1795
Subject241,bam,pregnancystep8,critical,noun,34,0,notnoun,2446
Subject241,bam,typical,filler,notnoun,35,0,notnoun,4127
Subject241,bam,embarassingstep9,critical,notnoun,36,0,notnoun,1464
Subject241,bam,overcome,filler,notnoun,37,0,notnoun,1971
Subject241,bam,immune,filler,notnoun,38,0,notnoun,1370
Subject241,bam,immoral,filler,notnoun,39,0,notnoun,2925
Subject241,bam,ignore,filler,notnoun,4,0,notnoun,2248
Subject241,bam,freeze,filler,notnoun,40,0,notnoun,2167
Subject241,bam,embracestep9,critical,notnoun,41,0,notnoun,1706
Subject241,bam,beauty,filler,noun,42,0,notnoun,1198
Subject241,bam,romantic,filler,notnoun,44,0,notnoun,1924
Subject241,bam,harmful,filler,notnoun,45,0,notnoun,2687
Subject241,bam,announcementstep8,critical,noun,46,1,noun,4325
Subject241,bam,regular,filler,notnoun,47,0,notnoun,2532
Subject241,bam,kidnap,filler,notnoun,49,0,notnoun,3567
Subject241,bam,avenue,filler,noun,5,1,noun,1711
Subject241,bam,felony,filler,noun,50,1,noun,3462
Subject241,bam,guilty,filler,notnoun,51,0,notnoun,2165
Subject241,bam,tennesseestep11,critical,noun,52,1,noun,1895
Subject241,bam,ironic,filler,notnoun,53,0,notnoun,2068
Subject241,bam,bakery,filler,noun,54,1,noun,2595
Subject241,bam,addressstep12,critical,noun,55,1,noun,3390
Subject241,bam,omelet,filler,noun,56,1,noun,2125
Subject241,bam,human,filler,noun,57,1,noun,1504
Subject241,bam,eternal,filler,notnoun,58,0,notnoun,1912
Subject241,bam,tobacco,filler,noun,59,1,noun,1768
Subject241,bam,degree,filler,noun,6,1,noun,1836
Subject241,bam,dragon,filler,noun,60,1,noun,2392
Subject241,bam,eraserstep8,critical,noun,61,1,noun,2154
Subject241,bam,ballerina,filler,noun,62,1,noun,3081
Subject241,bam,image,filler,noun,63,1,noun,1499
Subject241,bam,miraculousstep10,critical,notnoun,64,0,notnoun,2350
Subject241,bam,opaque,filler,notnoun,65,0,notnoun,4046
Subject241,bam,document,filler,noun,66,1,noun,1425
Subject241,bam,rehearsalstep8,critical,noun,68,1,noun,2282
Subject241,bam,around,filler,notnoun,69,0,notnoun,4859
Subject241,bam,fumble,filler,notnoun,7,0,notnoun,1561
Subject241,bam,alone,filler,notnoun,70,0,notnoun,2926
Subject241,bam,animal,filler,noun,71,1,noun,1207
Subject241,bam,totally,filler,notnoun,72,0,notnoun,2512
Subject241,bam,royal,filler,notnoun,73,0,notnoun,2684
Subject241,bam,orbital,filler,notnoun,74,0,notnoun,1822
Subject241,bam,dinosaurstep8,critical,noun,75,0,notnoun,1581
Subject241,bam,vibrant,filler,notnoun,76,0,notnoun,2104
Subject241,bam,pineapple,filler,noun,77,1,noun,1559
Subject241,bam,remedial,filler,notnoun,78,0,notnoun,3075
Subject241,bam,grammatical,filler,notnoun,79,0,notnoun,1203
Subject241,bam,depend,filler,notnoun,8,0,notnoun,1652
Subject241,bam,relate,filler,notnoun,80,0,notnoun,2411
Subject241,bam,america,filler,noun,81,1,noun,1767
Subject241,bam,parrot,filler,noun,82,1,noun,1391
Subject241,bam,coliseumstep9,critical,noun,83,0,notnoun,1433
Subject241,bam,occupy,filler,notnoun,84,0,notnoun,2725
Subject241,bam,anemia,filler,noun,85,0,notnoun,1541
Subject241,bam,enroll,filler,notnoun,86,0,notnoun,3451
Subject241,bam,family,filler,noun,87,1,noun,3329
Subject241,bam,gullible,filler,notnoun,88,0,notnoun,2823
Subject241,bam,failure,filler,noun,89,0,notnoun,3289
Subject241,bam,honeymoon,filler,noun,9,1,noun,4511
Subject241,bam,engine,filler,noun,90,1,noun,1873
Subject241,bam,become,filler,notnoun,91,0,notnoun,1536
Subject241,bam,grapple,filler,notnoun,92,0,notnoun,3139
Subject241,bam,lawyer,filler,noun,94,0,notnoun,2064
Subject241,bam,hidden,filler,notnoun,95,1,noun,391
Subject241,bam,homogeneousstep11,critical,notnoun,96,0,notnoun,1802
Subject241,bam,umbrella,filler,noun,97,0,notnoun,3278
Subject241,bam,appear,filler,notnoun,98,0,notnoun,4038
Subject241,bam,brain,filler,noun,99,1,noun,2205
Subject241,bam,embassystep11,critical,noun,0,1,noun,2175
Subject243,abm,brain,filler,noun,11,1,noun,1997
Subject243,abm,silverstep0,critical,noun,12,0,notnoun,2411
Subject243,abm,overcome,filler,notnoun,13,0,notnoun,4859
Subject243,abm,totally,filler,notnoun,14,0,notnoun,3901
Subject243,abm,develop,filler,notnoun,15,0,notnoun,1927
Subject243,abm,dragon,filler,noun,16,1,noun,1621
Subject243,abm,solidstep0,critical,notnoun,17,0,notnoun,2033
Subject243,abm,ironic,filler,notnoun,18,0,notnoun,2197
Subject243,abm,surrenderstep0,critical,notnoun,19,0,notnoun,4805
Subject243,abm,fumble,filler,notnoun,2,0,notnoun,2659
Subject243,abm,orbital,filler,notnoun,20,1,noun,2319
Subject243,abm,saltystep20,critical,notnoun,21,0,notnoun,3713
Subject243,abm,typical,filler,notnoun,22,0,notnoun,2847
Subject243,abm,immune,filler,notnoun,23,0,notnoun,2093
Subject243,abm,recovery,filler,noun,24,0,notnoun,2398
Subject243,abm,warrantee,filler,noun,25,0,notnoun,2000
Subject243,abm,become,filler,notnoun,26,0,notnoun,1889
Subject243,abm,failure,filler,noun,27,0,notnoun,2939
Subject243,abm,momentary,filler,notnoun,28,0,notnoun,4123
Subject243,abm,hidden,filler,notnoun,29,1,noun,2095
Subject243,abm,basementstep20,critical,noun,30,1,noun,1207
Subject243,abm,romantic,filler,notnoun,31,0,notnoun,1644
Subject243,abm,immoral,filler,notnoun,32,0,notnoun,1598
Subject243,abm,bakery,filler,noun,33,1,noun,1070
Subject243,abm,manually,filler,notnoun,34,0,notnoun,4597
Subject243,abm,america,filler,noun,35,1,noun,1516
Subject243,abm,enroll,filler,notnoun,36,0,notnoun,1518
Subject243,abm,marina,filler,noun,37,1,noun,1672
Subject243,abm,unique,filler,notnoun,38,0,notnoun,1296
Subject243,abm,opaque,filler,notnoun,39,0,notnoun,1390
Subject243,abm,remedial,filler,notnoun,4,0,notnoun,3959
Subject243,abm,pineapple,filler,noun,40,1,noun,1760
Subject243,abm,ballerina,filler,noun,41,1,noun,1428
Subject243,abm,anemia,filler,noun,42,1,noun,1943
Subject243,abm,regular,filler,notnoun,43,0,notnoun,2524
Subject243,abm,seaweedstep20,critical,noun,44,1,noun,2236
Subject243,abm,family,filler,noun,45,1,noun,2102
Subject243,abm,degree,filler,noun,46,1,noun,1159
Subject243,abm,eternal,filler,notnoun,47,0,notnoun,1790
Subject243,abm,submarinestep0,critical,noun,48,1,noun,3276
Subject243,abm,tutorial,filler,noun,49,0,notnoun,1962
Subject243,abm,felony,filler,noun,5,0,notnoun,4724
Subject243,abm,ignore,filler,notnoun,50,0,notnoun,1308
Subject243,abm,lawyer,filler,noun,51,1,noun,1065
Subject243,abm,gullible,filler,notnoun,52,0,notnoun,1119
Subject243,abm,casserolestep0,critical,noun,53,1,noun,1834
Subject243,abm,omelet,filler,noun,54,1,noun,1271
Subject243,abm,weekly,filler,notnoun,55,0,notnoun,2215
Subject243,abm,image,filler,noun,56,0,notnoun,1742
Subject243,abm,wrinkle,filler,noun,57,1,noun,1719
Subject243,abm,honeymoon,filler,noun,58,1,noun,2609
Subject243,abm,kidnap,filler,notnoun,59,0,notnoun,1735
Subject243,abm,appear,filler,notnoun,6,0,notnoun,2446
Subject243,abm,severalstep20,critical,notnoun,60,0,notnoun,1750
Subject243,abm,sabrestep20,critical,noun,61,0,notnoun,2000
Subject243,abm,around,filler,notnoun,62,0,notnoun,2135
Subject243,abm,tobacco,filler,noun,63,1,noun,2191
Subject243,abm,global,filler,notnoun,64,1,noun,4279
Subject243,abm,guilty,filler,notnoun,65,0,notnoun,1335
Subject243,abm,beauty,filler,noun,66,0,notnoun,1094
Subject243,abm,document,filler,noun,67,1,noun,1913
Subject243,abm,parable,filler,noun,68,0,notnoun,1535
Subject243,abm,hamburger,filler,noun,69,1,noun,1326
Subject243,abm,vibrant,filler,notnoun,7,1,noun,1703
Subject243,abm,sidewalkstep0,critical,noun,70,1,noun,1654
Subject243,abm,grammatical,filler,notnoun,71,0,notnoun,1424
Subject243,abm,secondstep20,critical,noun,72,0,notnoun,2124
Subject243,abm,gasolinestep0,critical,noun,73,1,noun,1724
Subject243,abm,energy,filler,noun,74,0,notnoun,1190
Subject243,abm,evolve,filler,notnoun,75,0,notnoun,1648
Subject243,abm,depend,filler,notnoun,76,0,notnoun,1658
Subject243,abm,umbrella,filler,noun,77,1,noun,1348
Subject243,abm,sufferstep0,critical,notnoun,78,0,notnoun,1364
Subject243,abm,relate,filler,notnoun,79,0,notnoun,1753
Subject243,abm,grapple,filler,notnoun,80,1,noun,1873
Subject243,abm,avenue,filler,noun,81,1,noun,2440
Subject243,abm,acerbicstep20,critical,notnoun,82,1,noun,4103
Subject243,abm,occupy,filler,notnoun,83,1,noun,2697
Subject243,abm,human,filler,noun,84,1,noun,1310
Subject243,abm,parrot,filler,noun,85,1,noun,1191
Subject243,abm,royalty,filler,noun,86,1,noun,1147
Subject243,abm,freeze,filler,notnoun,87,0,notnoun,2331
Subject243,abm,sandalstep20,critical,noun,88,1,noun,1362
Subject243,abm,embody,filler,notnoun,89,0,notnoun,1473
Subject243,abm,yoghurt,filler,noun,9,1,noun,1355
Subject243,abm,animal,filler,noun,90,1,noun,1093
Subject243,abm,annoying,filler,notnoun,91,0,notnoun,1509
Subject243,abm,secludedstep20,critical,notnoun,92,0,notnoun,1647
Subject243,abm,garden,filler,noun,93,1,noun,1727
Subject243,abm,camera,filler,noun,94,1,noun,1427
Subject243,abm,mineral,filler,noun,95,0,notnoun,1405
Subject243,abm,superpowerstep0,critical,noun,96,0,notnoun,1639
Subject243,abm,ciderstep0,critical,noun,97,1,noun,1896
Subject243,abm,yell,filler,notnoun,98,0,notnoun,1561
Subject243,abm,remind,filler,notnoun,99,0,notnoun,1540
Subject243,abm,harmful,filler,notnoun,0,0,notnoun,4437
Subject244,aam,global,filler,notnoun,1,0,notnoun,2538
Subject244,aam,degree,filler,noun,10,1,noun,1555
Subject244,aam,harmful,filler,notnoun,11,0,notnoun,1493
Subject244,aam,felony,filler,noun,13,0,notnoun,4322
Subject244,aam,kidnap,filler,notnoun,14,0,notnoun,1487
Subject244,aam,submarinestep10,critical,noun,15,1,noun,1713
Subject244,aam,momentary,filler,notnoun,16,0,notnoun,1509
Subject244,aam,hidden,filler,notnoun,17,0,notnoun,2021
Subject244,aam,parable,filler,noun,18,0,notnoun,3062
Subject244,aam,superpowerstep12,critical,noun,19,1,noun,2714
Subject244,aam,parrot,filler,noun,2,1,noun,1493
Subject244,aam,solidstep12,critical,notnoun,20,1,noun,2196
Subject244,aam,failure,filler,noun,21,0,notnoun,1339
Subject244,aam,marina,filler,noun,22,1,noun,2557
Subject244,aam,tutorial,filler,noun,23,1,noun,4184
Subject244,aam,silverstep10,critical,noun,24,1,noun,1613
Subject244,aam,opaque,filler,notnoun,25,0,notnoun,1537
Subject244,aam,lawyer,filler,noun,26,1,noun,1945
Subject244,aam,omelet,filler,noun,27,1,noun,1398
Subject244,aam,immune,filler,notnoun,28,0,notnoun,1628
Subject244,aam,sandalstep11,critical,noun,29,1,noun,1457
Subject244,aam,sidewalkstep8,critical,noun,3,1,noun,3525
Subject244,aam,secludedstep10,critical,notnoun,30,0,notnoun,2278
Subject244,aam,similarstep10,critical,notnoun,31,0,notnoun,1676
Subject244,aam,romantic,filler,notnoun,32,0,notnoun,1522
Subject244,aam,unique,filler,notnoun,33,0,notnoun,2521
Subject244,aam,gasolinestep11,critical,noun,34,1,noun,1665
Subject244,aam,ironic,filler,notnoun,35,0,notnoun,1401
Subject244,aam,ballerina,filler,noun,36,1,noun,1331
Subject244,aam,orbital,filler,notnoun,37,0,notnoun,1421
Subject244,aam,ignore,filler,notnoun,38,0,notnoun,1523
Subject244,aam,appear,filler,notnoun,39,0,notnoun,1433
Subject244,aam,royalty,filler,noun,4,0,notnoun,2378
Subject244,aam,regular,filler,notnoun,40,0,notnoun,1788
Subject244,aam,embody,filler,notnoun,41,0,notnoun,1358
Subject244,aam,grapple,filler,notnoun,42,0,notnoun,2737
Subject244,aam,immoral,filler,notnoun,43,0,notnoun,1718
Subject244,aam,image,filler,noun,44,1,noun,1372
Subject244,aam,animal,filler,noun,45,1,noun,1171
Subject244,aam,vibrant,filler,notnoun,46,0,notnoun,1597
Subject244,aam,mineral,filler,noun,47,1,noun,1559
Subject244,aam,depend,filler,notnoun,48,0,notnoun,1405
Subject244,aam,human,filler,noun,49,1,noun,1282
Subject244,aam,typical,filler,notnoun,5,0,notnoun,2043
Subject244,aam,umbrella,filler,noun,50,1,noun,1603
Subject244,aam,remedial,filler,notnoun,51,0,notnoun,1521
Subject244,aam,enroll,filler,notnoun,52,0,notnoun,1966
Subject244,aam,pineapple,filler,noun,53,1,noun,1143
Subject244,aam,brain,filler,noun,54,1,noun,1213
Subject244,aam,acerbicstep12,critical,notnoun,55,0,notnoun,2324
Subject244,aam,energy,filler,noun,56,0,notnoun,1285
Subject244,aam,sabrestep10,critical,noun,57,1,noun,1655
Subject244,aam,occupy,filler,notnoun,58,0,notnoun,1475
Subject244,aam,weekly,filler,notnoun,59,0,notnoun,1408
Subject244,aam,eternal,filler,notnoun,6,0,notnoun,1637
Subject244,aam,seaweedstep12,critical,noun,60,1,noun,1376
Subject244,aam,casserolestep12,critical,noun,61,1,noun,1291
Subject244,aam,family,filler,noun,62,1,noun,1475
Subject244,aam,camera,filler,noun,63,1,noun,1199
Subject244,aam,sufferstep8,critical,notnoun,64,0,notnoun,1298
Subject244,aam,alone,filler,notnoun,65,0,notnoun,1281
Subject244,aam,military,filler,noun,66,0,notnoun,2382
Subject244,aam,dragon,filler,noun,67,1,noun,1217
Subject244,aam,become,filler,notnoun,68,0,notnoun,1297
Subject244,aam,basementstep11,critical,noun,69,1,noun,1797
Subject244,aam,develop,filler,notnoun,7,0,notnoun,1581
Subject244,aam,ciderstep9,critical,noun,70,1,noun,1515
Subject244,aam,beauty,filler,noun,71,0,notnoun,1178
Subject244,aam,recovery,filler,noun,72,0,notnoun,1205
Subject244,aam,fumble,filler,notnoun,73,0,notnoun,1269
Subject244,aam,bakery,filler,noun,74,1,noun,1228
Subject244,aam,wrinkle,filler,noun,75,0,notnoun,1326
Subject244,aam,gullible,filler,notnoun,76,0,notnoun,1817
Subject244,aam,garden,filler,noun,77,1,noun,1704
Subject244,aam,surrenderstep8,critical,notnoun,78,0,notnoun,1687
Subject244,aam,anemia,filler,noun,79,0,notnoun,2766
Subject244,aam,secondstep11,critical,noun,8,0,notnoun,4394
Subject244,aam,avenue,filler,noun,80,1,noun,1452
Subject244,aam,yoghurt,filler,noun,81,1,noun,1286
Subject244,aam,engine,filler,noun,82,1,noun,1325
Subject244,aam,saltystep14,critical,notnoun,83,0,notnoun,1620
Subject244,aam,yell,filler,notnoun,84,0,notnoun,1773
Subject244,aam,totally,filler,notnoun,85,0,notnoun,1335
Subject244,aam,around,filler,notnoun,86,0,notnoun,1975
Subject244,aam,document,filler,noun,87,1,noun,1736
Subject244,aam,warrantee,filler,noun,88,1,noun,1313
Subject244,aam,remind,filler,notnoun,89,0,notnoun,1412
Subject244,aam,relate,filler,notnoun,9,0,notnoun,1402
Subject244,aam,tobacco,filler,noun,90,1,noun,1276
Subject244,aam,annoying,filler,notnoun,91,0,notnoun,1221
Subject244,aam,america,filler,noun,92,1,noun,1245
Subject244,aam,manually,filler,notnoun,93,0,notnoun,1568
Subject244,aam,hamburger,filler,noun,94,1,noun,1224
Subject244,aam,guilty,filler,notnoun,95,0,notnoun,1086
Subject244,aam,evolve,filler,notnoun,96,0,notnoun,1221
Subject244,aam,grammatical,filler,notnoun,97,0,notnoun,1139
Subject244,aam,freeze,filler,notnoun,98,0,notnoun,2700
Subject244,aam,severalstep9,critical,notnoun,99,0,notnoun,1319
Subject244,aam,overcome,filler,notnoun,0,0,notnoun,3629
Subject245,aam,gasolinestep11,critical,noun,1,1,noun,1405
Subject245,aam,silverstep10,critical,noun,10,1,noun,1754
Subject245,aam,romantic,filler,notnoun,11,0,notnoun,1605
Subject245,aam,weekly,filler,notnoun,12,0,notnoun,1659
Subject245,aam,immune,filler,notnoun,13,0,notnoun,1447
Subject245,aam,pineapple,filler,noun,14,1,noun,1413
Subject245,aam,depend,filler,notnoun,15,0,notnoun,1307
Subject245,aam,honeymoon,filler,noun,16,1,noun,2069
Subject245,aam,yell,filler,notnoun,17,0,notnoun,1728
Subject245,aam,become,filler,notnoun,18,0,notnoun,1339
Subject245,aam,regular,filler,notnoun,19,0,notnoun,1152
Subject245,aam,annoying,filler,notnoun,2,0,notnoun,1367
Subject245,aam,degree,filler,noun,20,1,noun,1059
Subject245,aam,secondstep11,critical,noun,21,0,notnoun,1592
Subject245,aam,eternal,filler,notnoun,22,0,notnoun,1500
Subject245,aam,enroll,filler,notnoun,23,0,notnoun,1647
Subject245,aam,evolve,filler,notnoun,24,0,notnoun,1794
Subject245,aam,avenue,filler,noun,25,1,noun,2254
Subject245,aam,engine,filler,noun,26,1,noun,1670
Subject245,aam,america,filler,noun,27,1,noun,1156
Subject245,aam,vibrant,filler,notnoun,28,0,notnoun,1849
Subject245,aam,develop,filler,notnoun,29,0,notnoun,3637
Subject245,aam,freeze,filler,notnoun,3,0,notnoun,2350
Subject245,aam,sandalstep11,critical,noun,31,1,noun,2674
Subject245,aam,family,filler,noun,32,1,noun,1608
Subject245,aam,recovery,filler,noun,33,0,notnoun,2198
Subject245,aam,casserolestep12,critical,noun,34,1,noun,1181
Subject245,aam,ignore,filler,notnoun,35,0,notnoun,1285
Subject245,aam,manually,filler,notnoun,36,0,notnoun,1353
Subject245,aam,momentary,filler,notnoun,37,0,notnoun,1524
Subject245,aam,opaque,filler,notnoun,38,0,notnoun,2065
Subject245,aam,ironic,filler,notnoun,39,0,notnoun,1501
Subject245,aam,military,filler,noun,4,0,notnoun,2135
Subject245,aam,ciderstep9,critical,noun,40,1,noun,1473
Subject245,aam,embody,filler,notnoun,41,0,notnoun,1466
Subject245,aam,relate,filler,notnoun,42,0,notnoun,1163
Subject245,aam,brain,filler,noun,43,1,noun,1133
Subject245,aam,totally,filler,notnoun,44,0,notnoun,1095
Subject245,aam,immoral,filler,notnoun,45,0,notnoun,1628
Subject245,aam,ballerina,filler,noun,46,1,noun,1212
Subject245,aam,severalstep9,critical,notnoun,47,0,notnoun,1487
Subject245,aam,similarstep10,critical,notnoun,48,0,notnoun,1137
Subject245,aam,energy,filler,noun,49,1,noun,1868
Subject245,aam,acerbicstep12,critical,notnoun,5,0,notnoun,1790
Subject245,aam,felony,filler,noun,50,0,notnoun,2094
Subject245,aam,grapple,filler,notnoun,51,0,notnoun,1248
Subject245,aam,grammatical,filler,notnoun,52,0,notnoun,933
Subject245,aam,failure,filler,noun,53,0,notnoun,2209
Subject245,aam,typical,filler,notnoun,54,0,notnoun,1008
Subject245,aam,mineral,filler,noun,55,1,noun,1243
Subject245,aam,basementstep11,critical,noun,56,1,noun,997
Subject245,aam,image,filler,noun,57,1,noun,952
Subject245,aam,secludedstep10,critical,notnoun,58,0,notnoun,1800
Subject245,aam,seaweedstep12,critical,noun,59,1,noun,1449
Subject245,aam,occupy,filler,notnoun,6,0,notnoun,1580
Subject245,aam,bakery,filler,noun,60,1,noun,960
Subject245,aam,superpowerstep12,critical,noun,61,1,noun,2025
Subject245,aam,sabrestep10,critical,noun,62,0,notnoun,1546
Subject245,aam,orbital,filler,notnoun,63,1,noun,2251
Subject245,aam,saltystep14,critical,notnoun,64,0,notnoun,1517
Subject245,aam,royalty,filler,noun,65,1,noun,2301
Subject245,aam,alone,filler,notnoun,66,0,notnoun,1581
Subject245,aam,around,filler,notnoun,67,0,notnoun,1902
Subject245,aam,overcome,filler,notnoun,68,0,notnoun,1674
Subject245,aam,appear,filler,notnoun,69,0,notnoun,1290
Subject245,aam,remind,filler,notnoun,7,0,notnoun,1331
Subject245,aam,hidden,filler,notnoun,70,0,notnoun,2021
Subject245,aam,guilty,filler,notnoun,71,0,notnoun,930
Subject245,aam,marina,filler,noun,72,0,notnoun,1815
Subject245,aam,human,filler,noun,73,1,noun,1303
Subject245,aam,solidstep12,critical,notnoun,74,0,notnoun,2349
Subject245,aam,unique,filler,notnoun,75,0,notnoun,1352
Subject245,aam,omelet,filler,noun,76,1,noun,1759
Subject245,aam,global,filler,notnoun,77,0,notnoun,1991
Subject245,aam,anemia,filler,noun,79,0,notnoun,1437
Subject245,aam,beauty,filler,noun,8,0,notnoun,1973
Subject245,aam,tobacco,filler,noun,80,1,noun,1733
Subject245,aam,kidnap,filler,notnoun,81,0,notnoun,1405
Subject245,aam,document,filler,noun,82,0,notnoun,1339
Subject245,aam,submarinestep10,critical,noun,83,1,noun,1414
Subject245,aam,hamburger,filler,noun,84,1,noun,1236
Subject245,aam,warrantee,filler,noun,85,1,noun,1479
Subject245,aam,fumble,filler,notnoun,86,0,notnoun,1245
Subject245,aam,animal,filler,noun,87,1,noun,1112
Subject245,aam,parrot,filler,noun,88,1,noun,878
Subject245,aam,sufferstep8,critical,notnoun,89,0,notnoun,1020
Subject245,aam,sidewalkstep8,critical,noun,9,1,noun,1813
Subject245,aam,wrinkle,filler,noun,90,1,noun,2254
Subject245,aam,umbrella,filler,noun,91,1,noun,1401
Subject245,aam,gullible,filler,notnoun,92,0,notnoun,1209
Subject245,aam,tutorial,filler,noun,93,0,notnoun,1471
Subject245,aam,harmful,filler,notnoun,94,0,notnoun,1365
Subject245,aam,dragon,filler,noun,95,1,noun,1093
Subject245,aam,camera,filler,noun,96,1,noun,1073
Subject245,aam,surrenderstep8,critical,notnoun,97,0,notnoun,1320
Subject245,aam,yoghurt,filler,noun,98,1,noun,1094
Subject245,aam,parable,filler,noun,99,0,notnoun,1564
Subject245,aam,garden,filler,noun,0,1,noun,1669
Subject247,bbm,tennesseestep0,critical,noun,1,1,noun,1846
Subject247,bbm,hallucinatestep20,critical,notnoun,10,0,notnoun,2670
Subject247,bbm,brain,filler,noun,11,1,noun,1687
Subject247,bbm,rehearsalstep20,critical,noun,12,0,notnoun,3161
Subject247,bbm,family,filler,noun,13,1,noun,2060
Subject247,bbm,vibrant,filler,notnoun,14,0,notnoun,1474
Subject247,bbm,anemia,filler,noun,15,1,noun,2341
Subject247,bbm,ironic,filler,notnoun,16,0,notnoun,1658
Subject247,bbm,degree,filler,noun,17,1,noun,1085
Subject247,bbm,hidden,filler,notnoun,18,0,notnoun,1549
Subject247,bbm,immune,filler,notnoun,19,0,notnoun,2406
Subject247,bbm,remedial,filler,notnoun,2,0,notnoun,2068
Subject247,bbm,arthritisstep20,critical,noun,20,1,noun,1593
Subject247,bbm,harmful,filler,notnoun,21,0,notnoun,1689
Subject247,bbm,engine,filler,noun,22,1,noun,821
Subject247,bbm,overcome,filler,notnoun,23,0,notnoun,1909
Subject247,bbm,umbrella,filler,noun,24,1,noun,977
Subject247,bbm,announcementstep20,critical,noun,25,1,noun,1805
Subject247,bbm,marina,filler,noun,26,1,noun,1873
Subject247,bbm,nervousstep20,critical,notnoun,27,0,notnoun,1561
Subject247,bbm,parrot,filler,noun,28,1,noun,956
Subject247,bbm,gullible,filler,notnoun,29,0,notnoun,2400
Subject247,bbm,totally,filler,notnoun,3,0,notnoun,1986
Subject247,bbm,document,filler,noun,30,1,noun,1701
Subject247,bbm,garden,filler,noun,31,1,noun,988
Subject247,bbm,enroll,filler,notnoun,32,0,notnoun,1810
Subject247,bbm,wrinkle,filler,noun,33,0,notnoun,2485
Subject247,bbm,america,filler,noun,34,1,noun,1304
Subject247,bbm,kidnap,filler,notnoun,35,0,notnoun,1750
Subject247,bbm,lawyer,filler,noun,36,1,noun,1360
Subject247,bbm,depend,filler,notnoun,37,0,notnoun,1856
Subject247,bbm,bakery,filler,noun,38,1,noun,916
Subject247,bbm,relate,filler,notnoun,39,0,notnoun,3470
Subject247,bbm,dragon,filler,noun,4,1,noun,913
Subject247,bbm,freeze,filler,notnoun,40,1,noun,1287
Subject247,bbm,romantic,filler,notnoun,41,0,notnoun,1728
Subject247,bbm,weekly,filler,notnoun,42,0,notnoun,2726
Subject247,bbm,annoying,filler,notnoun,43,0,notnoun,1990
Subject247,bbm,around,filler,notnoun,44,0,notnoun,2247
Subject247,bbm,pregnancystep20,critical,noun,45,1,noun,1418
Subject247,bbm,homogeneousstep20,critical,notnoun,46,0,notnoun,1543
Subject247,bbm,coliseumstep20,critical,noun,47,1,noun,1285
Subject247,bbm,typical,filler,notnoun,48,0,notnoun,1275
Subject247,bbm,addressstep0,critical,noun,49,1,noun,1211
Subject247,bbm,parable,filler,noun,5,0,notnoun,1190
Subject247,bbm,pineapple,filler,noun,50,1,noun,1019
Subject247,bbm,malpracticestep20,critical,noun,51,1,noun,1610
Subject247,bbm,manually,filler,notnoun,52,0,notnoun,3834
