subject,condition,word,step,sAnswer,rt,trial,pass,phase
SubjectBase062,baseline,asee_shstep5.wav,5,1,726,11,2,Early
SubjectBase062,baseline,asee_shstep5.wav,5,1,531,23,3,Early
SubjectBase062,baseline,asee_shstep5.wav,5,1,498,29,4,Early
SubjectBase062,baseline,asee_shstep5.wav,5,1,798,36,5,Early
SubjectBase062,baseline,asee_shstep5.wav,5,1,507,39,6,Late
SubjectBase062,baseline,asee_shstep5.wav,5,1,682,43,7,Late
SubjectBase062,baseline,asee_shstep5.wav,5,1,428,52,8,Late
SubjectBase062,baseline,asee_shstep5.wav,5,1,560,62,9,Late
SubjectBase062,baseline,asee_shstep5.wav,5,1,405,67,10,Late
SubjectBase062,baseline,asee_shstep7.wav,7,1,957,10,1,Early
SubjectBase062,baseline,asee_shstep7.wav,7,1,508,17,2,Early
SubjectBase062,baseline,asee_shstep7.wav,7,1,380,24,3,Early
SubjectBase062,baseline,asee_shstep7.wav,7,1,639,27,4,Early
SubjectBase062,baseline,asee_shstep7.wav,7,1,1044,38,5,Early
SubjectBase062,baseline,asee_shstep7.wav,7,1,438,41,6,Late
SubjectBase062,baseline,asee_shstep7.wav,7,1,1086,42,7,Late
SubjectBase062,baseline,asee_shstep7.wav,7,0,311,47,8,Late
SubjectBase062,baseline,asee_shstep7.wav,7,1,721,56,9,Late
SubjectBase062,baseline,asee_shstep7.wav,7,1,455,64,10,Late
SubjectBase062,baseline,asee_shstep9.wav,9,0,554,7,1,Early
SubjectBase062,baseline,asee_shstep9.wav,9,0,551,9,2,Early
SubjectBase062,baseline,asee_shstep9.wav,9,1,411,19,3,Early
SubjectBase062,baseline,asee_shstep9.wav,9,0,370,20,4,Early
SubjectBase062,baseline,asee_shstep9.wav,9,1,368,25,5,Early
SubjectBase062,baseline,asee_shstep9.wav,9,1,735,30,6,Late
SubjectBase062,baseline,asee_shstep9.wav,9,0,407,34,7,Late
SubjectBase062,baseline,asee_shstep9.wav,9,1,1344,44,8,Late
SubjectBase062,baseline,asee_shstep9.wav,9,0,534,60,9,Late
SubjectBase062,baseline,asee_shstep9.wav,9,1,506,65,10,Late
SubjectBase062,baseline,asee_shstep11.wav,11,0,1960,0,1,Early
SubjectBase062,baseline,asee_shstep11.wav,11,0,608,2,2,Early
SubjectBase062,baseline,asee_shstep11.wav,11,0,476,3,3,Early
SubjectBase062,baseline,asee_shstep11.wav,11,0,620,8,4,Early
SubjectBase062,baseline,asee_shstep11.wav,11,0,428,14,5,Early
SubjectBase062,baseline,asee_shstep11.wav,11,1,359,26,6,Late
SubjectBase062,baseline,asee_shstep11.wav,11,1,680,28,7,Late
SubjectBase062,baseline,asee_shstep11.wav,11,1,668,35,8,Late
SubjectBase062,baseline,asee_shstep11.wav,11,1,554,46,9,Late
SubjectBase062,baseline,asee_shstep11.wav,11,0,596,53,10,Late
SubjectBase062,baseline,asee_shstep13.wav,13,0,829,1,1,Early
SubjectBase062,baseline,asee_shstep13.wav,13,0,539,5,2,Early
SubjectBase062,baseline,asee_shstep13.wav,13,0,514,16,3,Early
SubjectBase062,baseline,asee_shstep13.wav,13,0,561,21,4,Early
SubjectBase062,baseline,asee_shstep13.wav,13,0,446,32,5,Early
SubjectBase062,baseline,asee_shstep13.wav,13,0,686,55,6,Late
SubjectBase062,baseline,asee_shstep13.wav,13,0,1094,57,7,Late
SubjectBase062,baseline,asee_shstep13.wav,13,0,653,58,8,Late
SubjectBase062,baseline,asee_shstep13.wav,13,0,636,59,9,Late
SubjectBase062,baseline,asee_shstep13.wav,13,0,634,69,10,Late
SubjectBase062,baseline,asee_shstep15.wav,15,0,498,4,1,Early
SubjectBase062,baseline,asee_shstep15.wav,15,0,512,13,2,Early
SubjectBase062,baseline,asee_shstep15.wav,15,0,588,31,3,Early
SubjectBase062,baseline,asee_shstep15.wav,15,0,476,40,4,Early
SubjectBase062,baseline,asee_shstep15.wav,15,0,1758,48,5,Early
SubjectBase062,baseline,asee_shstep15.wav,15,0,489,49,6,Late
SubjectBase062,baseline,asee_shstep15.wav,15,0,550,51,7,Late
SubjectBase062,baseline,asee_shstep15.wav,15,0,929,61,8,Late
SubjectBase062,baseline,asee_shstep15.wav,15,0,441,63,9,Late
SubjectBase062,baseline,asee_shstep15.wav,15,0,271,68,10,Late
SubjectBase062,baseline,asee_shstep17.wav,17,0,735,12,1,Early
SubjectBase062,baseline,asee_shstep17.wav,17,0,734,15,2,Early
SubjectBase062,baseline,asee_shstep17.wav,17,0,531,18,3,Early
SubjectBase062,baseline,asee_shstep17.wav,17,0,630,22,4,Early
SubjectBase062,baseline,asee_shstep17.wav,17,0,568,33,5,Early
SubjectBase062,baseline,asee_shstep17.wav,17,0,549,37,6,Late
SubjectBase062,baseline,asee_shstep17.wav,17,0,598,45,7,Late
SubjectBase062,baseline,asee_shstep17.wav,17,0,587,50,8,Late
SubjectBase062,baseline,asee_shstep17.wav,17,1,461,54,9,Late
SubjectBase062,baseline,asee_shstep17.wav,17,0,512,66,10,Late
SubjectBase063,baseline,asee_shstep5.wav,5,1,711,5,1,Early
SubjectBase063,baseline,asee_shstep5.wav,5,1,953,16,2,Early
SubjectBase063,baseline,asee_shstep5.wav,5,1,1121,17,3,Early
SubjectBase063,baseline,asee_shstep5.wav,5,1,905,20,4,Early
SubjectBase063,baseline,asee_shstep5.wav,5,1,1127,29,5,Early
SubjectBase063,baseline,asee_shstep5.wav,5,1,864,31,6,Late
SubjectBase063,baseline,asee_shstep5.wav,5,1,751,38,7,Late
SubjectBase063,baseline,asee_shstep5.wav,5,1,714,46,8,Late
SubjectBase063,baseline,asee_shstep5.wav,5,1,1192,50,9,Late
SubjectBase063,baseline,asee_shstep5.wav,5,1,969,64,10,Late
SubjectBase063,baseline,asee_shstep7.wav,7,1,794,3,1,Early
SubjectBase063,baseline,asee_shstep7.wav,7,1,861,4,2,Early
SubjectBase063,baseline,asee_shstep7.wav,7,1,877,22,3,Early
SubjectBase063,baseline,asee_shstep7.wav,7,1,816,28,4,Early
SubjectBase063,baseline,asee_shstep7.wav,7,1,1118,34,5,Early
SubjectBase063,baseline,asee_shstep7.wav,7,1,706,40,6,Late
SubjectBase063,baseline,asee_shstep7.wav,7,1,949,41,7,Late
SubjectBase063,baseline,asee_shstep7.wav,7,1,863,49,8,Late
SubjectBase063,baseline,asee_shstep7.wav,7,1,866,65,9,Late
SubjectBase063,baseline,asee_shstep7.wav,7,1,761,67,10,Late
SubjectBase063,baseline,asee_shstep9.wav,9,1,1013,6,1,Early
SubjectBase063,baseline,asee_shstep9.wav,9,1,1262,11,2,Early
SubjectBase063,baseline,asee_shstep9.wav,9,1,1152,12,3,Early
SubjectBase063,baseline,asee_shstep9.wav,9,1,949,26,4,Early
SubjectBase063,baseline,asee_shstep9.wav,9,1,1193,51,5,Early
SubjectBase063,baseline,asee_shstep9.wav,9,1,1095,53,6,Late
SubjectBase063,baseline,asee_shstep9.wav,9,1,993,59,7,Late
SubjectBase063,baseline,asee_shstep9.wav,9,1,853,62,8,Late
SubjectBase063,baseline,asee_shstep9.wav,9,1,806,63,9,Late
SubjectBase063,baseline,asee_shstep9.wav,9,1,1102,69,10,Late
SubjectBase063,baseline,asee_shstep11.wav,11,0,759,9,1,Early
SubjectBase063,baseline,asee_shstep11.wav,11,0,1272,25,2,Early
SubjectBase063,baseline,asee_shstep11.wav,11,0,886,27,3,Early
SubjectBase063,baseline,asee_shstep11.wav,11,0,901,30,4,Early
SubjectBase063,baseline,asee_shstep11.wav,11,0,938,32,5,Early
SubjectBase063,baseline,asee_shstep11.wav,11,0,1236,33,6,Late
SubjectBase063,baseline,asee_shstep11.wav,11,0,909,43,7,Late
SubjectBase063,baseline,asee_shstep11.wav,11,1,980,56,8,Late
SubjectBase063,baseline,asee_shstep11.wav,11,0,2261,57,9,Late
SubjectBase063,baseline,asee_shstep11.wav,11,0,993,60,10,Late
SubjectBase063,baseline,asee_shstep13.wav,13,0,893,1,1,Early
SubjectBase063,baseline,asee_shstep13.wav,13,0,912,8,2,Early
SubjectBase063,baseline,asee_shstep13.wav,13,0,1273,10,3,Early
SubjectBase063,baseline,asee_shstep13.wav,13,0,921,13,4,Early
SubjectBase063,baseline,asee_shstep13.wav,13,0,782,14,5,Early
SubjectBase063,baseline,asee_shstep13.wav,13,0,810,35,6,Late
SubjectBase063,baseline,asee_shstep13.wav,13,0,745,39,7,Late
SubjectBase063,baseline,asee_shstep13.wav,13,0,766,44,8,Late
SubjectBase063,baseline,asee_shstep13.wav,13,0,814,45,9,Late
SubjectBase063,baseline,asee_shstep13.wav,13,0,841,52,10,Late
SubjectBase063,baseline,asee_shstep15.wav,15,0,904,2,1,Early
SubjectBase063,baseline,asee_shstep15.wav,15,0,903,7,2,Early
SubjectBase063,baseline,asee_shstep15.wav,15,0,780,19,3,Early
SubjectBase063,baseline,asee_shstep15.wav,15,0,1045,21,4,Early
SubjectBase063,baseline,asee_shstep15.wav,15,0,696,36,5,Early
SubjectBase063,baseline,asee_shstep15.wav,15,0,912,42,6,Late
SubjectBase063,baseline,asee_shstep15.wav,15,0,918,55,7,Late
SubjectBase063,baseline,asee_shstep15.wav,15,0,973,58,8,Late
SubjectBase063,baseline,asee_shstep15.wav,15,0,745,66,9,Late
SubjectBase063,baseline,asee_shstep15.wav,15,0,742,68,10,Late
SubjectBase063,baseline,asee_shstep17.wav,17,0,1444,0,1,Early
SubjectBase063,baseline,asee_shstep17.wav,17,0,1073,15,2,Early
SubjectBase063,baseline,asee_shstep17.wav,17,0,864,18,3,Early
SubjectBase063,baseline,asee_shstep17.wav,17,0,766,23,4,Early
SubjectBase063,baseline,asee_shstep17.wav,17,0,950,24,5,Early
SubjectBase063,baseline,asee_shstep17.wav,17,0,886,37,6,Late
SubjectBase063,baseline,asee_shstep17.wav,17,0,1053,47,7,Late
SubjectBase063,baseline,asee_shstep17.wav,17,0,953,48,8,Late
SubjectBase063,baseline,asee_shstep17.wav,17,0,908,54,9,Late
SubjectBase063,baseline,asee_shstep17.wav,17,0,897,61,10,Late
SubjectBase064,baseline,asee_shstep5.wav,5,1,1449,6,1,Early
SubjectBase064,baseline,asee_shstep5.wav,5,1,1157,7,2,Early
SubjectBase064,baseline,asee_shstep5.wav,5,1,1164,24,3,Early
SubjectBase064,baseline,asee_shstep5.wav,5,1,932,33,4,Early
SubjectBase064,baseline,asee_shstep5.wav,5,1,2062,40,5,Early
SubjectBase064,baseline,asee_shstep5.wav,5,1,1295,41,6,Late
SubjectBase064,baseline,asee_shstep5.wav,5,1,1026,47,7,Late
SubjectBase064,baseline,asee_shstep5.wav,5,1,1062,56,8,Late
SubjectBase064,baseline,asee_shstep5.wav,5,1,937,60,9,Late
SubjectBase064,baseline,asee_shstep5.wav,5,1,872,64,10,Late
SubjectBase064,baseline,asee_shstep7.wav,7,0,2827,0,1,Early
SubjectBase064,baseline,asee_shstep7.wav,7,1,3511,8,2,Early
SubjectBase064,baseline,asee_shstep7.wav,7,1,1836,10,3,Early
SubjectBase064,baseline,asee_shstep7.wav,7,1,2161,11,4,Early
SubjectBase064,baseline,asee_shstep7.wav,7,1,1265,15,5,Early
SubjectBase064,baseline,asee_shstep7.wav,7,1,1097,28,6,Late
SubjectBase064,baseline,asee_shstep7.wav,7,1,1573,39,7,Late
SubjectBase064,baseline,asee_shstep7.wav,7,1,1082,44,8,Late
SubjectBase064,baseline,asee_shstep7.wav,7,1,1296,48,9,Late
SubjectBase064,baseline,asee_shstep7.wav,7,1,2910,53,10,Late
SubjectBase064,baseline,asee_shstep9.wav,9,0,1705,1,1,Early
SubjectBase064,baseline,asee_shstep9.wav,9,1,1437,12,2,Early
SubjectBase064,baseline,asee_shstep9.wav,9,0,2214,14,3,Early
SubjectBase064,baseline,asee_shstep9.wav,9,1,3703,22,5,Early
SubjectBase064,baseline,asee_shstep9.wav,9,1,3816,43,6,Late
SubjectBase064,baseline,asee_shstep9.wav,9,1,1206,46,7,Late
SubjectBase064,baseline,asee_shstep9.wav,9,1,2960,51,8,Late
SubjectBase064,baseline,asee_shstep9.wav,9,1,2000,67,9,Late
SubjectBase064,baseline,asee_shstep9.wav,9,1,828,69,10,Late
SubjectBase064,baseline,asee_shstep11.wav,11,0,1385,4,1,Early
SubjectBase064,baseline,asee_shstep11.wav,11,0,1058,16,2,Early
SubjectBase064,baseline,asee_shstep11.wav,11,0,1168,21,3,Early
SubjectBase064,baseline,asee_shstep11.wav,11,1,1943,29,4,Early
SubjectBase064,baseline,asee_shstep11.wav,11,0,2609,31,5,Early
SubjectBase064,baseline,asee_shstep11.wav,11,1,2474,34,6,Late
SubjectBase064,baseline,asee_shstep11.wav,11,0,1413,58,7,Late
SubjectBase064,baseline,asee_shstep11.wav,11,0,861,62,8,Late
SubjectBase064,baseline,asee_shstep11.wav,11,1,1724,66,9,Late
SubjectBase064,baseline,asee_shstep11.wav,11,1,918,68,10,Late
SubjectBase064,baseline,asee_shstep13.wav,13,0,2639,20,1,Early
SubjectBase064,baseline,asee_shstep13.wav,13,0,1370,23,2,Early
SubjectBase064,baseline,asee_shstep13.wav,13,0,2093,25,3,Early
SubjectBase064,baseline,asee_shstep13.wav,13,0,945,26,4,Early
SubjectBase064,baseline,asee_shstep13.wav,13,0,1255,30,5,Early
SubjectBase064,baseline,asee_shstep13.wav,13,0,954,37,6,Late
SubjectBase064,baseline,asee_shstep13.wav,13,0,2122,42,7,Late
SubjectBase064,baseline,asee_shstep13.wav,13,1,3197,50,8,Late
SubjectBase064,baseline,asee_shstep13.wav,13,0,1273,54,9,Late
SubjectBase064,baseline,asee_shstep13.wav,13,1,975,61,10,Late
SubjectBase064,baseline,asee_shstep15.wav,15,0,1429,13,1,Early
SubjectBase064,baseline,asee_shstep15.wav,15,0,1369,19,2,Early
SubjectBase064,baseline,asee_shstep15.wav,15,0,1038,27,3,Early
SubjectBase064,baseline,asee_shstep15.wav,15,0,1721,35,4,Early
SubjectBase064,baseline,asee_shstep15.wav,15,0,2047,36,5,Early
SubjectBase064,baseline,asee_shstep15.wav,15,0,840,38,6,Late
SubjectBase064,baseline,asee_shstep15.wav,15,0,1057,45,7,Late
SubjectBase064,baseline,asee_shstep15.wav,15,0,1037,52,8,Late
SubjectBase064,baseline,asee_shstep15.wav,15,0,1778,55,9,Late
SubjectBase064,baseline,asee_shstep15.wav,15,0,993,59,10,Late
SubjectBase064,baseline,asee_shstep17.wav,17,0,1529,2,1,Early
SubjectBase064,baseline,asee_shstep17.wav,17,0,1214,3,2,Early
SubjectBase064,baseline,asee_shstep17.wav,17,0,1407,5,3,Early
SubjectBase064,baseline,asee_shstep17.wav,17,0,1194,9,4,Early
SubjectBase064,baseline,asee_shstep17.wav,17,0,1525,18,5,Early
SubjectBase064,baseline,asee_shstep17.wav,17,0,2147,32,6,Late
SubjectBase064,baseline,asee_shstep17.wav,17,0,989,49,7,Late
SubjectBase064,baseline,asee_shstep17.wav,17,0,1061,57,8,Late
SubjectBase064,baseline,asee_shstep17.wav,17,0,790,63,9,Late
SubjectBase064,baseline,asee_shstep17.wav,17,0,2319,65,10,Late
SubjectBase065,baseline,asee_shstep5.wav,5,0,1380,1,1,Early
SubjectBase065,baseline,asee_shstep5.wav,5,1,1083,9,2,Early
SubjectBase065,baseline,asee_shstep5.wav,5,1,833,17,3,Early
SubjectBase065,baseline,asee_shstep5.wav,5,1,858,21,4,Early
SubjectBase065,baseline,asee_shstep5.wav,5,1,805,27,5,Early
SubjectBase065,baseline,asee_shstep5.wav,5,1,768,33,6,Late
SubjectBase065,baseline,asee_shstep5.wav,5,1,933,41,7,Late
SubjectBase065,baseline,asee_shstep5.wav,5,1,683,44,8,Late
SubjectBase065,baseline,asee_shstep5.wav,5,1,666,47,9,Late
SubjectBase065,baseline,asee_shstep5.wav,5,1,737,61,10,Late
SubjectBase065,baseline,asee_shstep7.wav,7,0,1083,2,1,Early
SubjectBase065,baseline,asee_shstep7.wav,7,1,1435,4,2,Early
SubjectBase065,baseline,asee_shstep7.wav,7,0,975,13,3,Early
SubjectBase065,baseline,asee_shstep7.wav,7,1,1140,29,4,Early
SubjectBase065,baseline,asee_shstep7.wav,7,0,1115,31,5,Early
SubjectBase065,baseline,asee_shstep7.wav,7,1,876,37,6,Late
SubjectBase065,baseline,asee_shstep7.wav,7,1,838,45,7,Late
SubjectBase065,baseline,asee_shstep7.wav,7,1,753,46,8,Late
SubjectBase065,baseline,asee_shstep7.wav,7,1,751,48,9,Late
SubjectBase065,baseline,asee_shstep7.wav,7,1,789,67,10,Late
SubjectBase065,baseline,asee_shstep9.wav,9,1,1484,10,1,Early
SubjectBase065,baseline,asee_shstep9.wav,9,0,1172,12,2,Early
SubjectBase065,baseline,asee_shstep9.wav,9,0,902,16,3,Early
SubjectBase065,baseline,asee_shstep9.wav,9,0,1024,36,4,Early
SubjectBase065,baseline,asee_shstep9.wav,9,0,844,39,5,Early
SubjectBase065,baseline,asee_shstep9.wav,9,1,968,51,6,Late
SubjectBase065,baseline,asee_shstep9.wav,9,1,839,53,7,Late
SubjectBase065,baseline,asee_shstep9.wav,9,1,795,54,8,Late
SubjectBase065,baseline,asee_shstep9.wav,9,1,1579,64,9,Late
SubjectBase065,baseline,asee_shstep9.wav,9,1,849,68,10,Late
SubjectBase065,baseline,asee_shstep11.wav,11,0,1011,3,1,Early
SubjectBase065,baseline,asee_shstep11.wav,11,0,1474,6,2,Early
SubjectBase065,baseline,asee_shstep11.wav,11,0,1039,7,3,Early
SubjectBase065,baseline,asee_shstep11.wav,11,0,842,8,4,Early
SubjectBase065,baseline,asee_shstep11.wav,11,0,939,14,5,Early
SubjectBase065,baseline,asee_shstep11.wav,11,0,735,20,6,Late
SubjectBase065,baseline,asee_shstep11.wav,11,0,786,25,7,Late
SubjectBase065,baseline,asee_shstep11.wav,11,0,867,30,8,Late
SubjectBase065,baseline,asee_shstep11.wav,11,0,2068,56,9,Late
SubjectBase065,baseline,asee_shstep11.wav,11,1,947,58,10,Late
SubjectBase065,baseline,asee_shstep13.wav,13,0,1044,5,1,Early
SubjectBase065,baseline,asee_shstep13.wav,13,0,983,15,2,Early
SubjectBase065,baseline,asee_shstep13.wav,13,0,816,18,3,Early
SubjectBase065,baseline,asee_shstep13.wav,13,0,805,24,4,Early
SubjectBase065,baseline,asee_shstep13.wav,13,0,659,32,5,Early
SubjectBase065,baseline,asee_shstep13.wav,13,0,705,38,6,Late
SubjectBase065,baseline,asee_shstep13.wav,13,0,820,62,7,Late
SubjectBase065,baseline,asee_shstep13.wav,13,0,900,65,8,Late
SubjectBase065,baseline,asee_shstep13.wav,13,0,672,66,9,Late
SubjectBase065,baseline,asee_shstep13.wav,13,1,864,69,10,Late
SubjectBase065,baseline,asee_shstep15.wav,15,0,921,0,1,Early
SubjectBase065,baseline,asee_shstep15.wav,15,0,707,11,2,Early
SubjectBase065,baseline,asee_shstep15.wav,15,0,794,23,3,Early
SubjectBase065,baseline,asee_shstep15.wav,15,0,809,26,4,Early
SubjectBase065,baseline,asee_shstep15.wav,15,0,779,34,5,Early
SubjectBase065,baseline,asee_shstep15.wav,15,0,722,43,6,Late
SubjectBase065,baseline,asee_shstep15.wav,15,0,720,49,7,Late
SubjectBase065,baseline,asee_shstep15.wav,15,0,764,55,8,Late
SubjectBase065,baseline,asee_shstep15.wav,15,0,767,57,9,Late
SubjectBase065,baseline,asee_shstep15.wav,15,0,761,63,10,Late
SubjectBase065,baseline,asee_shstep17.wav,17,0,814,19,1,Early
SubjectBase065,baseline,asee_shstep17.wav,17,0,679,22,2,Early
SubjectBase065,baseline,asee_shstep17.wav,17,0,835,28,3,Early
SubjectBase065,baseline,asee_shstep17.wav,17,0,709,35,4,Early
SubjectBase065,baseline,asee_shstep17.wav,17,0,693,40,5,Early
SubjectBase065,baseline,asee_shstep17.wav,17,0,636,42,6,Late
SubjectBase065,baseline,asee_shstep17.wav,17,0,658,50,7,Late
SubjectBase065,baseline,asee_shstep17.wav,17,1,716,52,8,Late
SubjectBase065,baseline,asee_shstep17.wav,17,0,598,59,9,Late
SubjectBase065,baseline,asee_shstep17.wav,17,0,778,60,10,Late
SubjectBase070,baseline,asee_shstep5.wav,5,1,1870,1,1,Early
SubjectBase070,baseline,asee_shstep5.wav,5,1,1171,8,2,Early
SubjectBase070,baseline,asee_shstep5.wav,5,1,1469,9,3,Early
SubjectBase070,baseline,asee_shstep5.wav,5,1,3291,12,4,Early
SubjectBase070,baseline,asee_shstep5.wav,5,1,877,16,5,Early
SubjectBase070,baseline,asee_shstep5.wav,5,1,928,28,6,Late
SubjectBase070,baseline,asee_shstep5.wav,5,1,890,44,7,Late
SubjectBase070,baseline,asee_shstep5.wav,5,1,886,48,8,Late
SubjectBase070,baseline,asee_shstep5.wav,5,1,1431,50,9,Late
SubjectBase070,baseline,asee_shstep5.wav,5,1,1020,68,10,Late
SubjectBase070,baseline,asee_shstep7.wav,7,1,1313,7,1,Early
SubjectBase070,baseline,asee_shstep7.wav,7,1,1086,11,2,Early
SubjectBase070,baseline,asee_shstep7.wav,7,1,1085,13,3,Early
SubjectBase070,baseline,asee_shstep7.wav,7,1,956,17,4,Early
SubjectBase070,baseline,asee_shstep7.wav,7,1,1115,22,5,Early
SubjectBase070,baseline,asee_shstep7.wav,7,1,890,30,6,Late
SubjectBase070,baseline,asee_shstep7.wav,7,1,737,39,7,Late
SubjectBase070,baseline,asee_shstep7.wav,7,1,1221,42,8,Late
SubjectBase070,baseline,asee_shstep7.wav,7,1,906,56,9,Late
SubjectBase070,baseline,asee_shstep7.wav,7,1,828,57,10,Late
SubjectBase070,baseline,asee_shstep9.wav,9,0,798,6,2,Early
SubjectBase070,baseline,asee_shstep9.wav,9,1,1178,29,3,Early
SubjectBase070,baseline,asee_shstep9.wav,9,1,893,31,4,Early
SubjectBase070,baseline,asee_shstep9.wav,9,0,1275,34,5,Early
SubjectBase070,baseline,asee_shstep9.wav,9,1,949,37,6,Late
SubjectBase070,baseline,asee_shstep9.wav,9,1,923,38,7,Late
SubjectBase070,baseline,asee_shstep9.wav,9,1,1013,45,8,Late
SubjectBase070,baseline,asee_shstep9.wav,9,0,712,49,9,Late
SubjectBase070,baseline,asee_shstep9.wav,9,1,753,62,10,Late
SubjectBase070,baseline,asee_shstep11.wav,11,0,1153,2,1,Early
SubjectBase070,baseline,asee_shstep11.wav,11,0,1091,10,2,Early
SubjectBase070,baseline,asee_shstep11.wav,11,0,709,20,3,Early
SubjectBase070,baseline,asee_shstep11.wav,11,1,1674,21,4,Early
SubjectBase070,baseline,asee_shstep11.wav,11,0,1687,36,5,Early
SubjectBase070,baseline,asee_shstep11.wav,11,0,1426,40,6,Late
SubjectBase070,baseline,asee_shstep11.wav,11,0,841,47,7,Late
SubjectBase070,baseline,asee_shstep11.wav,11,0,780,52,8,Late
SubjectBase070,baseline,asee_shstep11.wav,11,0,706,63,9,Late
SubjectBase070,baseline,asee_shstep11.wav,11,0,889,64,10,Late
SubjectBase070,baseline,asee_shstep13.wav,13,0,920,5,1,Early
SubjectBase070,baseline,asee_shstep13.wav,13,0,784,26,2,Early
SubjectBase070,baseline,asee_shstep13.wav,13,0,949,27,3,Early
SubjectBase070,baseline,asee_shstep13.wav,13,0,786,32,4,Early
SubjectBase070,baseline,asee_shstep13.wav,13,0,773,33,5,Early
SubjectBase070,baseline,asee_shstep13.wav,13,0,802,46,6,Late
SubjectBase070,baseline,asee_shstep13.wav,13,0,758,61,7,Late
SubjectBase070,baseline,asee_shstep13.wav,13,0,858,65,8,Late
SubjectBase070,baseline,asee_shstep13.wav,13,0,1095,66,9,Late
SubjectBase070,baseline,asee_shstep13.wav,13,0,1110,67,10,Late
SubjectBase070,baseline,asee_shstep15.wav,15,0,958,4,1,Early
SubjectBase070,baseline,asee_shstep15.wav,15,0,964,14,2,Early
SubjectBase070,baseline,asee_shstep15.wav,15,0,989,15,3,Early
SubjectBase070,baseline,asee_shstep15.wav,15,0,887,18,4,Early
SubjectBase070,baseline,asee_shstep15.wav,15,0,940,35,5,Early
SubjectBase070,baseline,asee_shstep15.wav,15,0,828,43,6,Late
SubjectBase070,baseline,asee_shstep15.wav,15,0,760,51,7,Late
SubjectBase070,baseline,asee_shstep15.wav,15,0,910,55,8,Late
SubjectBase070,baseline,asee_shstep15.wav,15,0,739,58,9,Late
SubjectBase070,baseline,asee_shstep15.wav,15,0,920,69,10,Late
SubjectBase070,baseline,asee_shstep17.wav,17,0,1153,3,1,Early
SubjectBase070,baseline,asee_shstep17.wav,17,0,793,19,2,Early
SubjectBase070,baseline,asee_shstep17.wav,17,0,969,23,3,Early
SubjectBase070,baseline,asee_shstep17.wav,17,0,914,24,4,Early
SubjectBase070,baseline,asee_shstep17.wav,17,0,804,25,5,Early
SubjectBase070,baseline,asee_shstep17.wav,17,0,960,41,6,Late
SubjectBase070,baseline,asee_shstep17.wav,17,0,892,53,7,Late
SubjectBase070,baseline,asee_shstep17.wav,17,0,1277,54,8,Late
SubjectBase070,baseline,asee_shstep17.wav,17,0,773,59,9,Late
SubjectBase070,baseline,asee_shstep17.wav,17,0,751,60,10,Late
SubjectBase072,baseline,asee_shstep5.wav,5,1,2041,9,1,Early
SubjectBase072,baseline,asee_shstep5.wav,5,1,1077,28,2,Early
SubjectBase072,baseline,asee_shstep5.wav,5,1,1267,29,3,Early
SubjectBase072,baseline,asee_shstep5.wav,5,1,1146,35,4,Early
SubjectBase072,baseline,asee_shstep5.wav,5,1,1062,38,5,Early
SubjectBase072,baseline,asee_shstep5.wav,5,1,1323,42,6,Late
SubjectBase072,baseline,asee_shstep5.wav,5,1,1121,50,7,Late
SubjectBase072,baseline,asee_shstep5.wav,5,1,1086,56,8,Late
SubjectBase072,baseline,asee_shstep5.wav,5,1,1125,58,9,Late
SubjectBase072,baseline,asee_shstep5.wav,5,1,1130,66,10,Late
SubjectBase072,baseline,asee_shstep7.wav,7,1,1321,12,1,Early
SubjectBase072,baseline,asee_shstep7.wav,7,1,1325,16,2,Early
SubjectBase072,baseline,asee_shstep7.wav,7,1,1106,22,3,Early
SubjectBase072,baseline,asee_shstep7.wav,7,1,1268,43,4,Early
SubjectBase072,baseline,asee_shstep7.wav,7,1,1191,45,5,Early
SubjectBase072,baseline,asee_shstep7.wav,7,1,1051,47,6,Late
SubjectBase072,baseline,asee_shstep7.wav,7,1,1169,53,7,Late
SubjectBase072,baseline,asee_shstep7.wav,7,1,1122,54,8,Late
SubjectBase072,baseline,asee_shstep7.wav,7,1,1132,55,9,Late
SubjectBase072,baseline,asee_shstep7.wav,7,1,1628,68,10,Late
SubjectBase072,baseline,asee_shstep9.wav,9,0,2836,0,1,Early
SubjectBase072,baseline,asee_shstep9.wav,9,0,3767,4,2,Early
SubjectBase072,baseline,asee_shstep9.wav,9,0,1175,7,3,Early
SubjectBase072,baseline,asee_shstep9.wav,9,1,1365,18,4,Early
SubjectBase072,baseline,asee_shstep9.wav,9,1,1171,19,5,Early
SubjectBase072,baseline,asee_shstep9.wav,9,1,1398,23,6,Late
SubjectBase072,baseline,asee_shstep9.wav,9,1,1260,26,7,Late
SubjectBase072,baseline,asee_shstep9.wav,9,1,1235,37,8,Late
SubjectBase072,baseline,asee_shstep9.wav,9,1,1340,49,9,Late
SubjectBase072,baseline,asee_shstep9.wav,9,0,2678,59,10,Late
SubjectBase072,baseline,asee_shstep11.wav,11,0,2707,2,1,Early
SubjectBase072,baseline,asee_shstep11.wav,11,0,1278,13,2,Early
SubjectBase072,baseline,asee_shstep11.wav,11,1,1915,21,3,Early
SubjectBase072,baseline,asee_shstep11.wav,11,0,1066,24,4,Early
SubjectBase072,baseline,asee_shstep11.wav,11,0,1002,33,5,Early
SubjectBase072,baseline,asee_shstep11.wav,11,0,1133,34,6,Late
