Subject,Condition,word,wordType,grammarType,trial,nounAnswer,nounAnswer2,accuracy,rt
ABM24,ABM,severalstep20,critical,notNoun,48,0,notNoun,1,1583
ABM24,ABM,sidewalkstep0,critical,noun,34,1,noun,1,1130
ABM24,ABM,silverstep0,critical,noun,64,0,notNoun,0,1336
ABM24,ABM,similarstep0,critical,notNoun,13,0,notNoun,1,1634
ABM24,ABM,solidstep0,critical,notNoun,53,1,noun,0,1581
ABM24,ABM,submarinestep0,critical,noun,18,1,noun,1,1280
ABM24,ABM,sufferstep0,critical,notNoun,81,1,noun,0,1704
ABM24,ABM,superpowerstep0,critical,noun,63,1,noun,1,1508
ABM24,ABM,surrenderstep0,critical,notNoun,80,1,noun,0,1443
ABM24,ABM,tobacco,filler,noun,69,1,noun,1,1235
ABM24,ABM,totally,filler,notNoun,16,0,notNoun,1,1218
ABM24,ABM,tutorial,filler,noun,24,1,noun,1,1697
ABM24,ABM,typical,filler,notNoun,23,0,notNoun,1,846
ABM24,ABM,umbrella,filler,noun,36,1,noun,1,895
ABM24,ABM,unique,filler,notNoun,25,0,notNoun,1,1019
ABM24,ABM,vibrant,filler,notNoun,21,0,notNoun,1,1860
ABM24,ABM,warrantee,filler,noun,86,1,noun,1,1386
ABM24,ABM,weekly,filler,notNoun,10,0,notNoun,1,2160
ABM24,ABM,wrinkle,filler,noun,51,0,notNoun,0,1012
ABM24,ABM,yell,filler,notNoun,52,0,notNoun,1,1479
ABM24,ABM,yoghurt,filler,noun,61,1,noun,1,1036
ABM25,ABM,acerbicstep20,critical,notNoun,94,0,notNoun,1,1525
ABM25,ABM,alone,filler,notNoun,31,0,notNoun,1,1056
ABM25,ABM,america,filler,noun,27,1,noun,1,888
ABM25,ABM,anemia,filler,noun,37,1,noun,1,1207
ABM25,ABM,animal,filler,noun,49,1,noun,1,874
ABM25,ABM,annoying,filler,notNoun,8,0,notNoun,1,1366
ABM25,ABM,appear,filler,notNoun,65,0,notNoun,1,1097
ABM25,ABM,around,filler,notNoun,89,0,notNoun,1,961
ABM25,ABM,avenue,filler,noun,38,1,noun,1,1039
ABM25,ABM,bakery,filler,noun,42,1,noun,1,886
ABM25,ABM,ballerina,filler,noun,62,1,noun,1,1091
ABM25,ABM,basementstep20,critical,noun,46,1,noun,1,1225
ABM25,ABM,beauty,filler,noun,85,1,noun,1,1026
ABM25,ABM,become,filler,notNoun,45,0,notNoun,1,1899
ABM25,ABM,brain,filler,noun,44,1,noun,1,871
ABM25,ABM,camera,filler,noun,74,1,noun,1,887
ABM25,ABM,casserolestep0,critical,noun,28,1,noun,1,1419
ABM25,ABM,ciderstep0,critical,noun,26,0,notNoun,0,2580
ABM25,ABM,degree,filler,noun,84,1,noun,1,1495
ABM25,ABM,depend,filler,notNoun,6,0,notNoun,1,1210
ABM25,ABM,develop,filler,notNoun,79,0,notNoun,1,1356
ABM25,ABM,document,filler,noun,56,1,noun,1,1258
ABM25,ABM,dragon,filler,noun,1,1,noun,1,985
ABM25,ABM,embody,filler,notNoun,68,0,notNoun,1,1231
ABM25,ABM,energy,filler,noun,95,1,noun,1,866
ABM25,ABM,engine,filler,noun,12,1,noun,1,1000
ABM25,ABM,enroll,filler,notNoun,71,0,notNoun,1,1024
ABM25,ABM,eternal,filler,notNoun,50,0,notNoun,1,1188
ABM25,ABM,evolve,filler,notNoun,4,0,notNoun,1,1326
ABM25,ABM,failure,filler,noun,30,1,noun,1,3045
ABM25,ABM,family,filler,noun,11,1,noun,1,989
ABM25,ABM,felony,filler,noun,82,1,noun,1,1504
ABM25,ABM,freeze,filler,notNoun,77,0,notNoun,1,1328
ABM25,ABM,fumble,filler,notNoun,29,0,notNoun,1,1057
ABM25,ABM,garden,filler,noun,92,1,noun,1,1426
ABM25,ABM,gasolinestep0,critical,noun,76,1,noun,1,1248
ABM25,ABM,global,filler,notNoun,75,0,notNoun,1,1032
ABM25,ABM,grapple,filler,notNoun,43,1,noun,0,1753
ABM25,ABM,guilty,filler,notNoun,35,0,notNoun,1,1027
ABM25,ABM,gullible,filler,notNoun,9,0,notNoun,1,1107
ABM25,ABM,hamburger,filler,noun,3,1,noun,1,1133
ABM25,ABM,harmful,filler,notNoun,60,0,notNoun,1,1165
ABM25,ABM,hidden,filler,notNoun,57,0,notNoun,1,1243
ABM25,ABM,honeymoon,filler,noun,88,1,noun,1,917
ABM25,ABM,human,filler,noun,93,1,noun,1,959
ABM25,ABM,ignore,filler,notNoun,0,0,notNoun,1,1280
ABM25,ABM,image,filler,noun,66,1,noun,1,847
ABM25,ABM,immoral,filler,notNoun,40,0,notNoun,1,1318
ABM25,ABM,immune,filler,notNoun,41,0,notNoun,1,1590
ABM25,ABM,ironic,filler,notNoun,15,0,notNoun,1,1118
ABM25,ABM,kidnap,filler,notNoun,97,0,notNoun,1,1329
ABM25,ABM,lawyer,filler,noun,99,1,noun,1,829
ABM25,ABM,lunatic,filler,notNoun,91,1,noun,0,1025
ABM25,ABM,manually,filler,notNoun,22,0,notNoun,1,1324
ABM25,ABM,marina,filler,noun,39,1,noun,1,1308
ABM25,ABM,military,filler,noun,67,1,noun,1,1066
ABM25,ABM,mineral,filler,noun,73,1,noun,1,1030
ABM25,ABM,momentary,filler,notNoun,2,0,notNoun,1,1129
ABM25,ABM,occupy,filler,notNoun,54,0,notNoun,1,1053
ABM25,ABM,omelet,filler,noun,17,1,noun,1,1602
ABM25,ABM,opaque,filler,notNoun,83,0,notNoun,1,1153
ABM25,ABM,orbital,filler,notNoun,78,0,notNoun,1,1095
ABM25,ABM,overcome,filler,notNoun,55,0,notNoun,1,998
ABM25,ABM,parable,filler,noun,47,0,notNoun,0,950
ABM25,ABM,parrot,filler,noun,58,1,noun,1,740
ABM25,ABM,pineapple,filler,noun,90,1,noun,1,909
ABM25,ABM,recovery,filler,noun,14,0,notNoun,0,1520
ABM25,ABM,regular,filler,notNoun,59,0,notNoun,1,1099
ABM25,ABM,relate,filler,notNoun,70,0,notNoun,1,1159
ABM25,ABM,remedial,filler,notNoun,72,0,notNoun,1,1797
ABM25,ABM,remind,filler,notNoun,5,0,notNoun,1,2324
ABM25,ABM,romantic,filler,notNoun,7,0,notNoun,1,1085
ABM25,ABM,royalty,filler,noun,32,0,notNoun,0,1734
ABM25,ABM,sabrestep20,critical,noun,87,0,notNoun,0,2499
ABM25,ABM,saltystep20,critical,notNoun,20,0,notNoun,1,1387
ABM25,ABM,sandalstep20,critical,noun,98,1,noun,1,1319
ABM25,ABM,seaweedstep20,critical,noun,33,1,noun,1,1942
ABM25,ABM,secludedstep20,critical,notNoun,19,0,notNoun,1,1756
ABM25,ABM,secondstep20,critical,noun,96,0,notNoun,0,2022
ABM25,ABM,severalstep20,critical,notNoun,48,0,notNoun,1,1264
ABM25,ABM,sidewalkstep0,critical,noun,34,1,noun,1,1258
ABM25,ABM,silverstep0,critical,noun,64,1,noun,1,1602
ABM25,ABM,similarstep0,critical,notNoun,13,0,notNoun,1,1380
ABM25,ABM,solidstep0,critical,notNoun,53,1,noun,0,1390
ABM25,ABM,submarinestep0,critical,noun,18,1,noun,1,1115
ABM25,ABM,sufferstep0,critical,notNoun,81,0,notNoun,1,1365
ABM25,ABM,superpowerstep0,critical,noun,63,1,noun,1,1513
ABM25,ABM,surrenderstep0,critical,notNoun,80,0,notNoun,1,1364
ABM25,ABM,tobacco,filler,noun,69,1,noun,1,1033
ABM25,ABM,totally,filler,notNoun,16,0,notNoun,1,1105
ABM25,ABM,tutorial,filler,noun,24,1,noun,1,1510
ABM25,ABM,typical,filler,notNoun,23,0,notNoun,1,916
ABM25,ABM,umbrella,filler,noun,36,1,noun,1,1081
ABM25,ABM,unique,filler,notNoun,25,0,notNoun,1,953
ABM25,ABM,vibrant,filler,notNoun,21,0,notNoun,1,1317
ABM25,ABM,warrantee,filler,noun,86,1,noun,1,1398
ABM25,ABM,weekly,filler,notNoun,10,0,notNoun,1,1197
ABM25,ABM,wrinkle,filler,noun,51,1,noun,1,1519
ABM25,ABM,yell,filler,notNoun,52,0,notNoun,1,2011
ABM25,ABM,yoghurt,filler,noun,61,1,noun,1,1094
ABM26,ABM,acerbicstep20,critical,notNoun,76,0,notNoun,1,1619
ABM26,ABM,alone,filler,notNoun,46,1,noun,0,75
ABM26,ABM,america,filler,noun,97,1,noun,1,1089
ABM26,ABM,anemia,filler,noun,67,1,noun,1,1008
ABM26,ABM,animal,filler,noun,44,1,noun,1,853
ABM26,ABM,annoying,filler,notNoun,3,1,noun,0,851
ABM26,ABM,appear,filler,notNoun,24,0,notNoun,1,1839
ABM26,ABM,around,filler,notNoun,82,1,noun,0,3317
ABM26,ABM,avenue,filler,noun,80,1,noun,1,1104
ABM26,ABM,bakery,filler,noun,8,1,noun,1,986
ABM26,ABM,ballerina,filler,noun,84,1,noun,1,1003
ABM26,ABM,basementstep20,critical,noun,37,1,noun,1,1017
ABM26,ABM,beauty,filler,noun,1,0,notNoun,0,1203
ABM26,ABM,become,filler,notNoun,29,0,notNoun,1,1343
ABM26,ABM,brain,filler,noun,92,1,noun,1,1015
ABM26,ABM,camera,filler,noun,61,1,noun,1,1306
ABM26,ABM,casserolestep0,critical,noun,38,1,noun,1,1368
ABM26,ABM,ciderstep0,critical,noun,14,0,notNoun,0,1223
ABM26,ABM,degree,filler,noun,25,1,noun,1,1125
ABM26,ABM,depend,filler,notNoun,58,0,notNoun,1,1466
ABM26,ABM,develop,filler,notNoun,65,0,notNoun,1,3387
ABM26,ABM,document,filler,noun,60,1,noun,1,865
ABM26,ABM,dragon,filler,noun,13,1,noun,1,810
ABM26,ABM,embody,filler,notNoun,50,0,notNoun,1,2326
ABM26,ABM,energy,filler,noun,64,1,noun,1,1338
ABM26,ABM,engine,filler,noun,83,1,noun,1,825
ABM26,ABM,enroll,filler,notNoun,28,0,notNoun,1,2520
ABM26,ABM,eternal,filler,notNoun,87,0,notNoun,1,2718
ABM26,ABM,evolve,filler,notNoun,74,1,noun,0,2642
ABM26,ABM,failure,filler,noun,27,0,notNoun,0,1972
ABM26,ABM,family,filler,noun,7,1,noun,1,940
ABM26,ABM,felony,filler,noun,42,1,noun,1,1593
ABM26,ABM,freeze,filler,notNoun,59,0,notNoun,1,1694
ABM26,ABM,fumble,filler,notNoun,89,1,noun,0,2478
ABM26,ABM,garden,filler,noun,63,1,noun,1,1749
ABM26,ABM,gasolinestep0,critical,noun,77,1,noun,1,1090
ABM26,ABM,global,filler,notNoun,66,0,notNoun,1,1812
ABM26,ABM,grapple,filler,notNoun,33,0,notNoun,1,1961
ABM26,ABM,guilty,filler,notNoun,6,0,notNoun,1,1949
ABM26,ABM,gullible,filler,notNoun,11,0,notNoun,1,1369
ABM26,ABM,hamburger,filler,noun,99,1,noun,1,862
ABM26,ABM,harmful,filler,notNoun,88,0,notNoun,1,1657
ABM26,ABM,hidden,filler,notNoun,12,0,notNoun,1,2425
ABM26,ABM,honeymoon,filler,noun,78,1,noun,1,933
ABM26,ABM,human,filler,noun,53,1,noun,1,1056
ABM26,ABM,ignore,filler,notNoun,18,0,notNoun,1,1310
ABM26,ABM,image,filler,noun,68,1,noun,1,1014
ABM26,ABM,immoral,filler,notNoun,40,0,notNoun,1,2370
ABM26,ABM,immune,filler,notNoun,43,0,notNoun,1,1967
ABM26,ABM,ironic,filler,notNoun,73,1,noun,0,1113
ABM26,ABM,kidnap,filler,notNoun,81,0,notNoun,1,1203
ABM26,ABM,lawyer,filler,noun,32,1,noun,1,1029
ABM26,ABM,lunatic,filler,notNoun,86,1,noun,0,3498
ABM26,ABM,manually,filler,notNoun,9,1,noun,0,1298
ABM26,ABM,marina,filler,noun,31,1,noun,1,1777
ABM26,ABM,military,filler,noun,0,1,noun,1,1418
ABM26,ABM,mineral,filler,noun,16,1,noun,1,846
ABM26,ABM,momentary,filler,notNoun,56,0,notNoun,1,1754
ABM26,ABM,occupy,filler,notNoun,41,0,notNoun,1,1573
ABM26,ABM,omelet,filler,noun,94,1,noun,1,841
ABM26,ABM,opaque,filler,notNoun,96,0,notNoun,1,1906
ABM26,ABM,orbital,filler,notNoun,20,1,noun,0,988
ABM26,ABM,overcome,filler,notNoun,54,0,notNoun,1,2194
ABM26,ABM,parable,filler,noun,45,1,noun,1,1569
ABM26,ABM,parrot,filler,noun,93,1,noun,1,1716
ABM26,ABM,pineapple,filler,noun,51,1,noun,1,1092
ABM26,ABM,recovery,filler,noun,91,1,noun,1,3096
ABM26,ABM,regular,filler,notNoun,36,0,notNoun,1,2118
ABM26,ABM,relate,filler,notNoun,55,0,notNoun,1,1828
ABM26,ABM,remedial,filler,notNoun,85,0,notNoun,1,1447
ABM26,ABM,remind,filler,notNoun,23,0,notNoun,1,2808
ABM26,ABM,romantic,filler,notNoun,47,0,notNoun,1,1716
ABM26,ABM,royalty,filler,noun,95,1,noun,1,1129
ABM26,ABM,sabrestep20,critical,noun,70,0,notNoun,0,1092
ABM26,ABM,saltystep20,critical,notNoun,71,0,notNoun,1,1665
ABM26,ABM,sandalstep20,critical,noun,39,1,noun,1,1235
ABM26,ABM,seaweedstep20,critical,noun,69,1,noun,1,1173
ABM26,ABM,secludedstep20,critical,notNoun,4,0,notNoun,1,2430
ABM26,ABM,secondstep20,critical,noun,34,0,notNoun,0,2131
ABM26,ABM,severalstep20,critical,notNoun,72,0,notNoun,1,1423
ABM26,ABM,sidewalkstep0,critical,noun,57,1,noun,1,1349
ABM26,ABM,silverstep0,critical,noun,75,1,noun,1,1470
ABM26,ABM,similarstep0,critical,notNoun,21,0,notNoun,1,1622
ABM26,ABM,solidstep0,critical,notNoun,48,1,noun,0,1398
ABM26,ABM,submarinestep0,critical,noun,17,1,noun,1,1082
ABM26,ABM,sufferstep0,critical,notNoun,5,0,notNoun,1,1637
ABM26,ABM,superpowerstep0,critical,noun,2,1,noun,1,1797
ABM26,ABM,surrenderstep0,critical,notNoun,62,0,notNoun,1,3621
ABM26,ABM,tobacco,filler,noun,98,1,noun,1,1186
ABM26,ABM,totally,filler,notNoun,22,0,notNoun,1,1147
ABM26,ABM,tutorial,filler,noun,35,1,noun,1,1275
ABM26,ABM,typical,filler,notNoun,19,0,notNoun,1,955
ABM26,ABM,umbrella,filler,noun,90,1,noun,1,1290
ABM26,ABM,unique,filler,notNoun,52,0,notNoun,1,2510
ABM26,ABM,vibrant,filler,notNoun,79,0,notNoun,1,1853
ABM26,ABM,warrantee,filler,noun,10,1,noun,1,1439
ABM26,ABM,weekly,filler,notNoun,15,0,notNoun,1,1936
ABM26,ABM,wrinkle,filler,noun,30,1,noun,1,1829
ABM26,ABM,yell,filler,notNoun,26,0,notNoun,1,1282
ABM26,ABM,yoghurt,filler,noun,49,1,noun,1,987
ABM27,ABM,acerbicstep20,critical,notNoun,76,0,notNoun,1,1252
ABM27,ABM,alone,filler,notNoun,46,1,noun,0,826
ABM27,ABM,america,filler,noun,97,1,noun,1,921
ABM27,ABM,anemia,filler,noun,67,1,noun,1,943
ABM27,ABM,animal,filler,noun,44,1,noun,1,783
ABM27,ABM,annoying,filler,notNoun,3,1,noun,0,901
ABM27,ABM,appear,filler,notNoun,24,1,noun,0,905
ABM27,ABM,around,filler,notNoun,82,1,noun,0,1357
ABM27,ABM,avenue,filler,noun,80,1,noun,1,2398
ABM27,ABM,bakery,filler,noun,8,1,noun,1,1098
ABM27,ABM,ballerina,filler,noun,84,1,noun,1,1674
ABM27,ABM,basementstep20,critical,noun,37,0,notNoun,0,1569
ABM27,ABM,beauty,filler,noun,1,1,noun,1,706
ABM27,ABM,become,filler,notNoun,29,1,noun,0,1376
ABM27,ABM,brain,filler,noun,92,1,noun,1,779
ABM27,ABM,camera,filler,noun,61,1,noun,1,1045
ABM27,ABM,casserolestep0,critical,noun,38,1,noun,1,1151
ABM27,ABM,ciderstep0,critical,noun,14,0,notNoun,0,933
ABM27,ABM,degree,filler,noun,25,1,noun,1,1744
ABM27,ABM,depend,filler,notNoun,58,0,notNoun,1,2064
ABM27,ABM,develop,filler,notNoun,65,1,noun,0,922
ABM27,ABM,document,filler,noun,60,1,noun,1,931
ABM27,ABM,dragon,filler,noun,13,1,noun,1,1561
ABM27,ABM,embody,filler,notNoun,50,1,noun,0,786
ABM27,ABM,energy,filler,noun,64,1,noun,1,935
ABM27,ABM,engine,filler,noun,83,1,noun,1,682
ABM27,ABM,enroll,filler,notNoun,28,0,notNoun,1,775
ABM27,ABM,eternal,filler,notNoun,87,1,noun,0,739
ABM27,ABM,evolve,filler,notNoun,74,0,notNoun,1,732
ABM27,ABM,failure,filler,noun,27,1,noun,1,928
ABM27,ABM,family,filler,noun,7,1,noun,1,1219
ABM27,ABM,felony,filler,noun,42,1,noun,1,1164
ABM27,ABM,freeze,filler,notNoun,59,1,noun,0,3045
ABM27,ABM,fumble,filler,notNoun,89,1,noun,0,2149
ABM27,ABM,garden,filler,noun,63,1,noun,1,1027
ABM27,ABM,gasolinestep0,critical,noun,77,1,noun,1,834
ABM27,ABM,global,filler,notNoun,66,1,noun,0,722
ABM27,ABM,grapple,filler,notNoun,33,1,noun,0,822
ABM27,ABM,guilty,filler,notNoun,6,1,noun,0,823
ABM27,ABM,gullible,filler,notNoun,11,1,noun,0,1279
ABM27,ABM,hamburger,filler,noun,99,1,noun,1,704
ABM27,ABM,harmful,filler,notNoun,88,0,notNoun,1,2288
ABM27,ABM,hidden,filler,notNoun,12,1,noun,0,844
ABM27,ABM,honeymoon,filler,noun,78,1,noun,1,942
ABM27,ABM,human,filler,noun,53,0,notNoun,0,1039
ABM27,ABM,ignore,filler,notNoun,18,0,notNoun,1,1491
ABM27,ABM,image,filler,noun,68,1,noun,1,874
ABM27,ABM,immoral,filler,notNoun,40,1,noun,0,994
ABM27,ABM,immune,filler,notNoun,43,0,notNoun,1,1362
ABM27,ABM,ironic,filler,notNoun,73,1,noun,0,1112
ABM27,ABM,kidnap,filler,notNoun,81,1,noun,0,2411
ABM27,ABM,lawyer,filler,noun,32,1,noun,1,1562
ABM27,ABM,lunatic,filler,notNoun,86,1,noun,0,1127
ABM27,ABM,manually,filler,notNoun,9,1,noun,0,1001
ABM27,ABM,marina,filler,noun,31,1,noun,1,1452
ABM27,ABM,military,filler,noun,0,1,noun,1,945
ABM27,ABM,mineral,filler,noun,16,1,noun,1,1082
ABM27,ABM,momentary,filler,notNoun,56,1,noun,0,1279
ABM27,ABM,occupy,filler,notNoun,41,1,noun,0,1202
ABM27,ABM,omelet,filler,noun,94,1,noun,1,890
ABM27,ABM,opaque,filler,notNoun,96,1,noun,0,2911
ABM27,ABM,orbital,filler,notNoun,20,0,notNoun,1,868
ABM27,ABM,overcome,filler,notNoun,54,0,notNoun,1,1723
ABM27,ABM,parable,filler,noun,45,0,notNoun,0,2874
ABM27,ABM,parrot,filler,noun,93,1,noun,1,811
ABM27,ABM,pineapple,filler,noun,51,1,noun,1,3459
ABM27,ABM,recovery,filler,noun,91,0,notNoun,0,1892
ABM27,ABM,regular,filler,notNoun,36,1,noun,0,3099
ABM27,ABM,relate,filler,notNoun,55,1,noun,0,901
ABM27,ABM,remedial,filler,notNoun,85,0,notNoun,1,2331
ABM27,ABM,remind,filler,notNoun,23,1,noun,0,804
ABM27,ABM,romantic,filler,notNoun,47,0,notNoun,1,1957
ABM27,ABM,royalty,filler,noun,95,1,noun,1,1015
ABM27,ABM,sabrestep20,critical,noun,70,0,notNoun,0,1479
ABM27,ABM,saltystep20,critical,notNoun,71,0,notNoun,1,1135
ABM27,ABM,sandalstep20,critical,noun,39,0,notNoun,0,1173
ABM27,ABM,seaweedstep20,critical,noun,69,0,notNoun,0,772
ABM27,ABM,secludedstep20,critical,notNoun,4,1,noun,0,1173
ABM27,ABM,secondstep20,critical,noun,34,1,noun,1,1452
ABM27,ABM,severalstep20,critical,notNoun,72,1,noun,0,1250
ABM27,ABM,sidewalkstep0,critical,noun,57,0,notNoun,0,1203
ABM27,ABM,silverstep0,critical,noun,75,0,notNoun,0,1732
ABM27,ABM,similarstep0,critical,notNoun,21,0,notNoun,1,1504
ABM27,ABM,solidstep0,critical,notNoun,48,1,noun,0,1341
ABM27,ABM,submarinestep0,critical,noun,17,0,notNoun,0,1398
ABM27,ABM,sufferstep0,critical,notNoun,5,1,noun,0,1672
ABM27,ABM,superpowerstep0,critical,noun,2,1,noun,1,1104
ABM27,ABM,surrenderstep0,critical,notNoun,62,1,noun,0,842
ABM27,ABM,tobacco,filler,noun,98,0,notNoun,0,1852
ABM27,ABM,totally,filler,notNoun,22,1,noun,0,874
ABM27,ABM,tutorial,filler,noun,35,1,noun,1,1027
ABM27,ABM,typical,filler,notNoun,19,1,noun,0,1008
ABM27,ABM,umbrella,filler,noun,90,1,noun,1,1244
ABM27,ABM,unique,filler,notNoun,52,1,noun,0,1414
ABM27,ABM,vibrant,filler,notNoun,79,0,notNoun,1,915
ABM27,ABM,warrantee,filler,noun,10,0,notNoun,0,1740
ABM27,ABM,weekly,filler,notNoun,15,1,noun,0,1693
ABM27,ABM,wrinkle,filler,noun,30,1,noun,1,863
ABM27,ABM,yell,filler,notNoun,26,1,noun,0,1303
ABM27,ABM,yoghurt,filler,noun,49,1,noun,1,324
ABM28,ABM,acerbicstep20,critical,notNoun,66,0,notNoun,1,1535
ABM28,ABM,alone,filler,notNoun,30,0,notNoun,1,906
ABM28,ABM,america,filler,noun,17,0,notNoun,0,1758
ABM28,ABM,anemia,filler,noun,96,0,notNoun,0,956
ABM28,ABM,animal,filler,noun,76,0,notNoun,0,2118
ABM28,ABM,annoying,filler,notNoun,91,1,noun,0,1109
ABM28,ABM,appear,filler,notNoun,38,0,notNoun,1,872
ABM28,ABM,around,filler,notNoun,68,0,notNoun,1,1492
ABM28,ABM,avenue,filler,noun,46,0,notNoun,0,1064
ABM28,ABM,bakery,filler,noun,55,0,notNoun,0,1446
ABM28,ABM,ballerina,filler,noun,58,0,notNoun,0,1132
ABM28,ABM,basementstep20,critical,noun,20,0,notNoun,0,2418
ABM28,ABM,beauty,filler,noun,40,1,noun,1,937
ABM28,ABM,become,filler,notNoun,2,1,noun,0,1464
ABM28,ABM,brain,filler,noun,87,1,noun,1,1392
ABM28,ABM,camera,filler,noun,70,0,notNoun,0,1114
ABM28,ABM,casserolestep0,critical,noun,26,1,noun,1,2533
ABM28,ABM,ciderstep0,critical,noun,23,0,notNoun,0,1165
ABM28,ABM,degree,filler,noun,15,0,notNoun,0,1046
ABM28,ABM,depend,filler,notNoun,54,0,notNoun,1,1186
ABM28,ABM,develop,filler,notNoun,13,0,notNoun,1,1120
ABM28,ABM,document,filler,noun,43,0,notNoun,0,1300
ABM28,ABM,dragon,filler,noun,67,1,noun,1,1202
ABM28,ABM,embody,filler,notNoun,45,1,noun,0,1634
ABM28,ABM,energy,filler,noun,53,1,noun,1,1045
ABM28,ABM,engine,filler,noun,24,0,notNoun,0,783
ABM28,ABM,enroll,filler,notNoun,85,0,notNoun,1,1766
ABM28,ABM,eternal,filler,notNoun,44,0,notNoun,1,1132
ABM28,ABM,evolve,filler,notNoun,83,1,noun,0,1294
ABM28,ABM,failure,filler,noun,77,0,notNoun,0,2043
ABM28,ABM,family,filler,noun,51,0,notNoun,0,1239
ABM28,ABM,felony,filler,noun,52,0,notNoun,0,1919
ABM28,ABM,freeze,filler,notNoun,90,1,noun,0,1255
ABM28,ABM,fumble,filler,notNoun,42,0,notNoun,1,1461
ABM28,ABM,garden,filler,noun,5,1,noun,1,1147
ABM28,ABM,gasolinestep0,critical,noun,94,0,notNoun,0,1269
ABM28,ABM,global,filler,notNoun,92,1,noun,0,571
ABM28,ABM,grapple,filler,notNoun,21,0,notNoun,1,1090
ABM28,ABM,guilty,filler,notNoun,62,0,notNoun,1,1002
ABM28,ABM,gullible,filler,notNoun,8,1,noun,0,937
ABM28,ABM,hamburger,filler,noun,1,0,notNoun,0,1326
ABM28,ABM,harmful,filler,notNoun,27,0,notNoun,1,1066
ABM28,ABM,hidden,filler,notNoun,10,0,notNoun,1,971
ABM28,ABM,honeymoon,filler,noun,0,1,noun,1,1335
ABM28,ABM,human,filler,noun,48,1,noun,1,926
ABM28,ABM,ignore,filler,notNoun,86,0,notNoun,1,897
ABM28,ABM,image,filler,noun,18,0,notNoun,0,1108
ABM28,ABM,immoral,filler,notNoun,81,1,noun,0,1148
ABM28,ABM,immune,filler,notNoun,31,1,noun,0,1585
ABM28,ABM,ironic,filler,notNoun,32,0,notNoun,1,1284
ABM28,ABM,kidnap,filler,notNoun,39,0,notNoun,1,1562
ABM28,ABM,lawyer,filler,noun,36,1,noun,1,2375
ABM28,ABM,lunatic,filler,notNoun,78,1,noun,0,1763
ABM28,ABM,manually,filler,notNoun,59,1,noun,0,1035
ABM28,ABM,marina,filler,noun,89,1,noun,1,1130
ABM28,ABM,military,filler,noun,47,0,notNoun,0,1019
ABM28,ABM,mineral,filler,noun,98,0,notNoun,0,2876
ABM28,ABM,momentary,filler,notNoun,69,1,noun,0,1455
ABM28,ABM,occupy,filler,notNoun,11,0,notNoun,1,1103
ABM28,ABM,omelet,filler,noun,57,0,notNoun,0,1707
ABM28,ABM,opaque,filler,notNoun,28,1,noun,0,985
ABM28,ABM,orbital,filler,notNoun,49,0,notNoun,1,922
ABM28,ABM,overcome,filler,notNoun,41,0,notNoun,1,2107
ABM28,ABM,parable,filler,noun,56,0,notNoun,0,1305
ABM28,ABM,parrot,filler,noun,61,0,notNoun,0,1243
ABM28,ABM,pineapple,filler,noun,64,0,notNoun,0,1101
ABM28,ABM,recovery,filler,noun,88,0,notNoun,0,1000
ABM28,ABM,regular,filler,notNoun,7,0,notNoun,1,1666
ABM28,ABM,relate,filler,notNoun,22,0,notNoun,1,1893
ABM28,ABM,remedial,filler,notNoun,99,1,noun,0,1224
ABM28,ABM,remind,filler,notNoun,9,0,notNoun,1,1483
ABM28,ABM,romantic,filler,notNoun,73,0,notNoun,1,1923
ABM28,ABM,royalty,filler,noun,3,1,noun,1,1785
ABM28,ABM,sabrestep20,critical,noun,6,0,notNoun,0,1203
ABM28,ABM,saltystep20,critical,notNoun,25,0,notNoun,1,1873
ABM28,ABM,sandalstep20,critical,noun,34,0,notNoun,0,1879
ABM28,ABM,seaweedstep20,critical,noun,93,0,notNoun,0,1331
ABM28,ABM,secludedstep20,critical,notNoun,82,0,notNoun,1,1226
ABM28,ABM,secondstep20,critical,noun,72,0,notNoun,0,1410
ABM28,ABM,severalstep20,critical,notNoun,60,0,notNoun,1,1318
ABM28,ABM,sidewalkstep0,critical,noun,37,0,notNoun,0,2180
ABM28,ABM,silverstep0,critical,noun,33,0,notNoun,0,1540
ABM28,ABM,similarstep0,critical,notNoun,14,0,notNoun,1,1119
ABM28,ABM,solidstep0,critical,notNoun,71,1,noun,0,1610
ABM28,ABM,submarinestep0,critical,noun,79,0,notNoun,0,1609
ABM28,ABM,sufferstep0,critical,notNoun,29,0,notNoun,1,1518
ABM28,ABM,superpowerstep0,critical,noun,74,0,notNoun,0,1240
ABM28,ABM,surrenderstep0,critical,notNoun,19,0,notNoun,1,3192
ABM28,ABM,tobacco,filler,noun,50,1,noun,1,1156
ABM28,ABM,totally,filler,notNoun,84,0,notNoun,1,1239
ABM28,ABM,tutorial,filler,noun,12,0,notNoun,0,1101
ABM28,ABM,typical,filler,notNoun,16,1,noun,0,1723
ABM28,ABM,umbrella,filler,noun,95,0,notNoun,0,1006
ABM28,ABM,unique,filler,notNoun,35,0,notNoun,1,916
ABM28,ABM,vibrant,filler,notNoun,97,0,notNoun,1,1223
ABM28,ABM,warrantee,filler,noun,80,1,noun,1,1475
ABM28,ABM,weekly,filler,notNoun,4,1,noun,0,1188
ABM28,ABM,wrinkle,filler,noun,75,1,noun,1,1134
ABM28,ABM,yell,filler,notNoun,63,0,notNoun,1,1211
