subject,condition,word,step,sAnswer,rt,trial,pass,phase
AAM10,aam,asee_shstep17,17,0,696,0,8,Late
AAM10,aam,asee_shstep05,5,1,764,2,9,Late
AAM10,aam,asee_shstep07,7,1,702,5,9,Late
AAM10,aam,asee_shstep09,9,1,799,6,9,Late
AAM10,aam,asee_shstep11,11,0,1207,0,9,Late
AAM10,aam,asee_shstep13,13,0,712,3,9,Late
AAM10,aam,asee_shstep15,15,0,636,1,9,Late
AAM10,aam,asee_shstep17,17,0,604,4,9,Late
AAM10,aam,asee_shstep05,5,1,698,4,10,Late
AAM10,aam,asee_shstep07,7,1,752,1,10,Late
AAM10,aam,asee_shstep09,9,1,671,3,10,Late
AAM10,aam,asee_shstep11,11,0,746,5,10,Late
AAM10,aam,asee_shstep13,13,0,792,0,10,Late
AAM10,aam,asee_shstep15,15,0,644,2,10,Late
AAM10,aam,asee_shstep17,17,0,623,6,10,Late
AAM11,aam,asee_shstep05,5,1,1381,0,1,Early
AAM11,aam,asee_shstep07,7,1,778,2,1,Early
AAM11,aam,asee_shstep09,9,0,4121,3,1,Early
AAM11,aam,asee_shstep11,11,0,1974,6,1,Early
AAM11,aam,asee_shstep13,13,1,974,5,1,Early
AAM11,aam,asee_shstep15,15,0,1082,1,1,Early
AAM11,aam,asee_shstep17,17,0,1356,4,1,Early
AAM11,aam,asee_shstep05,5,1,1043,0,2,Early
AAM11,aam,asee_shstep07,7,1,567,3,2,Early
AAM11,aam,asee_shstep09,9,1,653,5,2,Early
AAM11,aam,asee_shstep11,11,1,954,4,2,Early
AAM11,aam,asee_shstep13,13,0,818,6,2,Early
AAM11,aam,asee_shstep15,15,0,668,2,2,Early
AAM11,aam,asee_shstep17,17,0,651,1,2,Early
AAM11,aam,asee_shstep05,5,1,645,3,3,Early
AAM11,aam,asee_shstep07,7,1,507,4,3,Early
AAM11,aam,asee_shstep09,9,1,554,1,3,Early
AAM11,aam,asee_shstep11,11,1,602,2,3,Early
AAM11,aam,asee_shstep13,13,1,533,0,3,Early
AAM11,aam,asee_shstep15,15,0,643,6,3,Early
AAM11,aam,asee_shstep17,17,0,664,5,3,Early
AAM11,aam,asee_shstep05,5,1,570,3,4,Early
AAM11,aam,asee_shstep07,7,1,616,1,4,Early
AAM11,aam,asee_shstep09,9,1,535,0,4,Early
AAM11,aam,asee_shstep11,11,1,738,2,4,Early
AAM11,aam,asee_shstep13,13,1,945,5,4,Early
AAM11,aam,asee_shstep15,15,0,848,4,4,Early
AAM11,aam,asee_shstep17,17,0,787,6,4,Early
AAM11,aam,asee_shstep05,5,1,610,6,5,Early
AAM11,aam,asee_shstep07,7,1,844,0,5,Early
AAM11,aam,asee_shstep09,9,1,686,2,5,Early
AAM11,aam,asee_shstep11,11,1,615,5,5,Early
AAM11,aam,asee_shstep13,13,1,632,1,5,Early
AAM11,aam,asee_shstep15,15,0,720,3,5,Early
AAM11,aam,asee_shstep17,17,0,797,4,5,Early
AAM11,aam,asee_shstep05,5,1,577,5,6,Late
AAM11,aam,asee_shstep07,7,1,720,0,6,Late
AAM11,aam,asee_shstep09,9,1,564,3,6,Late
AAM11,aam,asee_shstep11,11,1,562,6,6,Late
AAM11,aam,asee_shstep13,13,1,728,4,6,Late
AAM11,aam,asee_shstep15,15,0,736,1,6,Late
AAM11,aam,asee_shstep17,17,0,654,2,6,Late
AAM11,aam,asee_shstep05,5,1,685,1,7,Late
AAM11,aam,asee_shstep07,7,1,556,3,7,Late
AAM11,aam,asee_shstep09,9,1,575,0,7,Late
AAM11,aam,asee_shstep11,11,1,692,4,7,Late
AAM11,aam,asee_shstep13,13,1,670,6,7,Late
AAM11,aam,asee_shstep15,15,0,651,5,7,Late
AAM11,aam,asee_shstep17,17,0,722,2,7,Late
AAM11,aam,asee_shstep05,5,1,610,1,8,Late
AAM11,aam,asee_shstep07,7,1,599,6,8,Late
AAM11,aam,asee_shstep09,9,1,592,4,8,Late
AAM11,aam,asee_shstep11,11,1,542,5,8,Late
AAM11,aam,asee_shstep13,13,1,777,3,8,Late
AAM11,aam,asee_shstep15,15,0,628,2,8,Late
AAM11,aam,asee_shstep17,17,0,692,0,8,Late
AAM11,aam,asee_shstep05,5,1,490,2,9,Late
AAM11,aam,asee_shstep07,7,1,496,5,9,Late
AAM11,aam,asee_shstep09,9,1,635,6,9,Late
AAM11,aam,asee_shstep11,11,1,616,0,9,Late
AAM11,aam,asee_shstep13,13,1,638,3,9,Late
AAM11,aam,asee_shstep15,15,0,801,1,9,Late
AAM11,aam,asee_shstep17,17,0,601,4,9,Late
AAM11,aam,asee_shstep05,5,1,504,4,10,Late
AAM11,aam,asee_shstep07,7,1,671,1,10,Late
AAM11,aam,asee_shstep09,9,1,457,3,10,Late
AAM11,aam,asee_shstep11,11,1,574,5,10,Late
AAM11,aam,asee_shstep13,13,1,661,0,10,Late
AAM11,aam,asee_shstep15,15,0,630,2,10,Late
AAM11,aam,asee_shstep17,17,0,549,6,10,Late
AAM12,aam,asee_shstep05,5,1,2292,0,1,Early
AAM12,aam,asee_shstep07,7,0,748,2,1,Early
AAM12,aam,asee_shstep09,9,1,1682,3,1,Early
AAM12,aam,asee_shstep11,11,1,2237,6,1,Early
AAM12,aam,asee_shstep13,13,0,885,5,1,Early
AAM12,aam,asee_shstep15,15,0,771,1,1,Early
AAM12,aam,asee_shstep17,17,0,916,4,1,Early
AAM12,aam,asee_shstep05,5,1,741,0,2,Early
AAM12,aam,asee_shstep07,7,1,761,3,2,Early
AAM12,aam,asee_shstep09,9,0,767,5,2,Early
AAM12,aam,asee_shstep11,11,1,1564,4,2,Early
AAM12,aam,asee_shstep13,13,0,826,6,2,Early
AAM12,aam,asee_shstep15,15,0,843,2,2,Early
AAM12,aam,asee_shstep17,17,0,676,1,2,Early
AAM12,aam,asee_shstep05,5,1,788,3,3,Early
AAM12,aam,asee_shstep07,7,1,826,4,3,Early
AAM12,aam,asee_shstep09,9,1,857,1,3,Early
AAM12,aam,asee_shstep11,11,0,1066,2,3,Early
AAM12,aam,asee_shstep13,13,0,779,0,3,Early
AAM12,aam,asee_shstep15,15,0,720,6,3,Early
AAM12,aam,asee_shstep17,17,0,711,5,3,Early
AAM12,aam,asee_shstep05,5,1,633,3,4,Early
AAM12,aam,asee_shstep07,7,1,756,1,4,Early
AAM12,aam,asee_shstep09,9,1,1180,0,4,Early
AAM12,aam,asee_shstep11,11,0,684,2,4,Early
AAM12,aam,asee_shstep13,13,1,1189,5,4,Early
AAM12,aam,asee_shstep15,15,0,882,4,4,Early
AAM12,aam,asee_shstep17,17,0,807,6,4,Early
AAM12,aam,asee_shstep05,5,1,843,6,5,Early
AAM12,aam,asee_shstep07,7,1,1185,0,5,Early
AAM12,aam,asee_shstep09,9,1,709,2,5,Early
AAM12,aam,asee_shstep11,11,0,710,5,5,Early
AAM12,aam,asee_shstep13,13,0,1418,1,5,Early
AAM12,aam,asee_shstep15,15,0,728,3,5,Early
AAM12,aam,asee_shstep17,17,0,984,4,5,Early
AAM12,aam,asee_shstep05,5,1,909,5,6,Late
AAM12,aam,asee_shstep07,7,1,636,0,6,Late
AAM12,aam,asee_shstep09,9,1,1188,3,6,Late
AAM12,aam,asee_shstep11,11,0,969,6,6,Late
AAM12,aam,asee_shstep13,13,0,995,4,6,Late
AAM12,aam,asee_shstep15,15,0,1439,1,6,Late
AAM12,aam,asee_shstep17,17,0,865,2,6,Late
AAM12,aam,asee_shstep05,5,1,878,1,7,Late
AAM12,aam,asee_shstep07,7,1,834,3,7,Late
AAM12,aam,asee_shstep09,9,1,933,0,7,Late
AAM12,aam,asee_shstep11,11,0,768,4,7,Late
AAM12,aam,asee_shstep13,13,0,674,6,7,Late
AAM12,aam,asee_shstep15,15,0,982,5,7,Late
AAM12,aam,asee_shstep17,17,0,969,2,7,Late
AAM12,aam,asee_shstep05,5,1,796,1,8,Late
AAM12,aam,asee_shstep07,7,1,923,6,8,Late
AAM12,aam,asee_shstep09,9,1,1009,4,8,Late
AAM12,aam,asee_shstep11,11,0,806,5,8,Late
AAM12,aam,asee_shstep13,13,0,781,3,8,Late
AAM12,aam,asee_shstep15,15,0,791,2,8,Late
AAM12,aam,asee_shstep17,17,0,847,0,8,Late
AAM12,aam,asee_shstep05,5,1,1089,2,9,Late
AAM12,aam,asee_shstep07,7,0,1613,5,9,Late
AAM12,aam,asee_shstep09,9,1,785,6,9,Late
AAM12,aam,asee_shstep11,11,1,1256,0,9,Late
AAM12,aam,asee_shstep13,13,0,637,3,9,Late
AAM12,aam,asee_shstep15,15,0,593,1,9,Late
AAM12,aam,asee_shstep17,17,0,923,4,9,Late
AAM12,aam,asee_shstep05,5,1,691,4,10,Late
AAM12,aam,asee_shstep07,7,1,617,1,10,Late
AAM12,aam,asee_shstep09,9,1,651,3,10,Late
AAM12,aam,asee_shstep11,11,1,799,5,10,Late
AAM12,aam,asee_shstep13,13,0,581,0,10,Late
AAM12,aam,asee_shstep15,15,0,681,2,10,Late
AAM12,aam,asee_shstep17,17,0,627,6,10,Late
AAM13,aam,asee_shstep05,5,1,1339,3,1,Early
AAM13,aam,asee_shstep07,7,1,933,5,1,Early
AAM13,aam,asee_shstep09,9,1,1091,0,1,Early
AAM13,aam,asee_shstep11,11,1,1919,4,1,Early
AAM13,aam,asee_shstep13,13,1,1127,6,1,Early
AAM13,aam,asee_shstep15,15,1,1566,2,1,Early
AAM13,aam,asee_shstep17,17,0,1164,1,1,Early
AAM13,aam,asee_shstep05,5,1,1006,3,2,Early
AAM13,aam,asee_shstep07,7,1,913,0,2,Early
AAM13,aam,asee_shstep09,9,0,1044,6,2,Early
AAM13,aam,asee_shstep11,11,1,976,1,2,Early
AAM13,aam,asee_shstep13,13,0,1040,4,2,Early
AAM13,aam,asee_shstep15,15,0,1040,2,2,Early
AAM13,aam,asee_shstep17,17,0,1099,5,2,Early
AAM13,aam,asee_shstep05,5,1,822,1,3,Early
AAM13,aam,asee_shstep07,7,1,906,0,3,Early
AAM13,aam,asee_shstep09,9,0,1308,4,3,Early
AAM13,aam,asee_shstep11,11,0,945,2,3,Early
AAM13,aam,asee_shstep13,13,0,1417,3,3,Early
AAM13,aam,asee_shstep15,15,0,862,6,3,Early
AAM13,aam,asee_shstep17,17,0,942,5,3,Early
AAM13,aam,asee_shstep05,5,1,842,5,4,Early
AAM13,aam,asee_shstep07,7,1,892,3,4,Early
AAM13,aam,asee_shstep09,9,1,1289,4,4,Early
AAM13,aam,asee_shstep11,11,1,1388,1,4,Early
AAM13,aam,asee_shstep13,13,0,941,6,4,Early
AAM13,aam,asee_shstep15,15,0,817,2,4,Early
AAM13,aam,asee_shstep17,17,0,863,0,4,Early
AAM13,aam,asee_shstep05,5,1,844,1,5,Early
AAM13,aam,asee_shstep07,7,1,770,5,5,Early
AAM13,aam,asee_shstep09,9,1,1115,0,5,Early
AAM13,aam,asee_shstep11,11,0,779,4,5,Early
AAM13,aam,asee_shstep13,13,0,857,3,5,Early
AAM13,aam,asee_shstep15,15,0,956,6,5,Early
AAM13,aam,asee_shstep17,17,0,840,2,5,Early
AAM13,aam,asee_shstep05,5,1,895,6,6,Late
AAM13,aam,asee_shstep07,7,0,868,2,6,Late
AAM13,aam,asee_shstep09,9,1,875,0,6,Late
AAM13,aam,asee_shstep11,11,0,805,4,6,Late
AAM13,aam,asee_shstep13,13,0,836,5,6,Late
AAM13,aam,asee_shstep15,15,0,753,1,6,Late
AAM13,aam,asee_shstep17,17,0,781,3,6,Late
AAM13,aam,asee_shstep05,5,1,863,4,7,Late
AAM13,aam,asee_shstep07,7,1,997,5,7,Late
AAM13,aam,asee_shstep09,9,1,781,3,7,Late
AAM13,aam,asee_shstep11,11,0,849,1,7,Late
AAM13,aam,asee_shstep13,13,0,888,6,7,Late
AAM13,aam,asee_shstep15,15,0,860,2,7,Late
AAM13,aam,asee_shstep17,17,0,944,0,7,Late
AAM13,aam,asee_shstep05,5,1,715,0,8,Late
AAM13,aam,asee_shstep07,7,1,954,3,8,Late
AAM13,aam,asee_shstep09,9,1,806,2,8,Late
AAM13,aam,asee_shstep11,11,1,771,5,8,Late
AAM13,aam,asee_shstep13,13,0,564,4,8,Late
AAM13,aam,asee_shstep15,15,0,1090,6,8,Late
AAM13,aam,asee_shstep17,17,0,633,1,8,Late
AAM13,aam,asee_shstep05,5,1,789,0,9,Late
AAM13,aam,asee_shstep07,7,1,862,5,9,Late
AAM13,aam,asee_shstep09,9,1,767,4,9,Late
AAM13,aam,asee_shstep11,11,1,948,1,9,Late
AAM13,aam,asee_shstep13,13,0,983,3,9,Late
AAM13,aam,asee_shstep15,15,0,995,2,9,Late
AAM13,aam,asee_shstep17,17,0,804,6,9,Late
AAM13,aam,asee_shstep05,5,1,1053,4,10,Late
AAM13,aam,asee_shstep07,7,1,785,2,10,Late
AAM13,aam,asee_shstep09,9,1,872,5,10,Late
AAM13,aam,asee_shstep11,11,1,706,1,10,Late
AAM13,aam,asee_shstep13,13,1,774,6,10,Late
AAM13,aam,asee_shstep15,15,0,819,3,10,Late
AAM13,aam,asee_shstep17,17,0,701,0,10,Late
AAM14,aam,asee_shstep05,5,1,1636,3,1,Early
AAM14,aam,asee_shstep07,7,1,1405,5,1,Early
AAM14,aam,asee_shstep09,9,0,875,0,1,Early
AAM14,aam,asee_shstep11,11,0,1944,4,1,Early
AAM14,aam,asee_shstep13,13,0,839,6,1,Early
AAM14,aam,asee_shstep15,15,0,1169,2,1,Early
AAM14,aam,asee_shstep17,17,0,795,1,1,Early
AAM14,aam,asee_shstep05,5,1,1102,3,2,Early
AAM14,aam,asee_shstep07,7,1,840,0,2,Early
AAM14,aam,asee_shstep09,9,1,840,6,2,Early
AAM14,aam,asee_shstep11,11,0,909,1,2,Early
AAM14,aam,asee_shstep13,13,0,813,4,2,Early
AAM14,aam,asee_shstep15,15,0,707,2,2,Early
AAM14,aam,asee_shstep17,17,0,866,5,2,Early
AAM14,aam,asee_shstep05,5,1,799,1,3,Early
AAM14,aam,asee_shstep07,7,1,873,0,3,Early
AAM14,aam,asee_shstep09,9,1,1035,4,3,Early
AAM14,aam,asee_shstep11,11,0,940,2,3,Early
AAM14,aam,asee_shstep13,13,0,896,3,3,Early
AAM14,aam,asee_shstep15,15,0,872,6,3,Early
AAM14,aam,asee_shstep17,17,0,922,5,3,Early
AAM14,aam,asee_shstep05,5,1,892,5,4,Early
AAM14,aam,asee_shstep07,7,1,935,3,4,Early
AAM14,aam,asee_shstep09,9,1,818,4,4,Early
AAM14,aam,asee_shstep11,11,0,839,1,4,Early
AAM14,aam,asee_shstep13,13,0,1021,6,4,Early
AAM14,aam,asee_shstep15,15,0,924,2,4,Early
AAM14,aam,asee_shstep17,17,0,854,0,4,Early
AAM14,aam,asee_shstep05,5,1,839,1,5,Early
AAM14,aam,asee_shstep07,7,1,926,5,5,Early
AAM14,aam,asee_shstep09,9,1,883,0,5,Early
AAM14,aam,asee_shstep11,11,0,828,4,5,Early
AAM14,aam,asee_shstep13,13,1,849,3,5,Early
AAM14,aam,asee_shstep15,15,0,837,6,5,Early
AAM14,aam,asee_shstep17,17,0,1076,2,5,Early
AAM14,aam,asee_shstep05,5,1,1056,6,6,Late
AAM14,aam,asee_shstep07,7,1,792,2,6,Late
AAM14,aam,asee_shstep09,9,1,856,0,6,Late
AAM14,aam,asee_shstep11,11,0,909,4,6,Late
AAM14,aam,asee_shstep13,13,0,724,5,6,Late
AAM14,aam,asee_shstep15,15,0,894,1,6,Late
AAM14,aam,asee_shstep17,17,0,971,3,6,Late
AAM14,aam,asee_shstep05,5,0,1159,4,7,Late
AAM14,aam,asee_shstep07,7,1,956,5,7,Late
AAM14,aam,asee_shstep09,9,1,824,3,7,Late
AAM14,aam,asee_shstep11,11,0,679,1,7,Late
AAM14,aam,asee_shstep13,13,0,824,6,7,Late
AAM14,aam,asee_shstep15,15,1,760,2,7,Late
AAM14,aam,asee_shstep17,17,0,754,0,7,Late
AAM14,aam,asee_shstep05,5,1,887,0,8,Late
AAM14,aam,asee_shstep07,7,1,605,3,8,Late
AAM14,aam,asee_shstep09,9,1,875,2,8,Late
AAM14,aam,asee_shstep11,11,0,972,5,8,Late
AAM14,aam,asee_shstep13,13,0,771,4,8,Late
AAM14,aam,asee_shstep15,15,1,734,6,8,Late
AAM14,aam,asee_shstep17,17,0,846,1,8,Late
AAM14,aam,asee_shstep05,5,1,670,0,9,Late
AAM14,aam,asee_shstep07,7,1,931,5,9,Late
AAM14,aam,asee_shstep09,9,1,991,4,9,Late
AAM14,aam,asee_shstep11,11,0,877,1,9,Late
AAM14,aam,asee_shstep13,13,0,943,3,9,Late
AAM14,aam,asee_shstep15,15,0,772,2,9,Late
AAM14,aam,asee_shstep17,17,0,925,6,9,Late
AAM14,aam,asee_shstep05,5,1,1008,4,10,Late
AAM14,aam,asee_shstep07,7,1,885,2,10,Late
AAM14,aam,asee_shstep09,9,1,651,5,10,Late
AAM14,aam,asee_shstep11,11,0,1033,1,10,Late
AAM14,aam,asee_shstep13,13,1,1093,6,10,Late
AAM14,aam,asee_shstep15,15,0,699,3,10,Late
AAM14,aam,asee_shstep17,17,0,988,0,10,Late
AAM16,aam,asee_shstep05,5,1,734,4,1,Early
AAM16,aam,asee_shstep07,7,1,714,2,1,Early
AAM16,aam,asee_shstep09,9,0,1087,3,1,Early
AAM16,aam,asee_shstep11,11,0,973,5,1,Early
AAM16,aam,asee_shstep13,13,0,1162,0,1,Early
AAM16,aam,asee_shstep15,15,0,839,6,1,Early
AAM16,aam,asee_shstep17,17,0,658,1,1,Early
AAM16,aam,asee_shstep05,5,1,936,1,2,Early
AAM16,aam,asee_shstep07,7,1,899,5,2,Early
AAM16,aam,asee_shstep09,9,0,954,6,2,Early
AAM16,aam,asee_shstep11,11,0,720,3,2,Early
AAM16,aam,asee_shstep13,13,0,1032,0,2,Early
AAM16,aam,asee_shstep15,15,0,626,4,2,Early
AAM16,aam,asee_shstep17,17,0,1053,2,2,Early
AAM16,aam,asee_shstep05,5,1,705,4,3,Early
AAM16,aam,asee_shstep07,7,1,714,2,3,Early
AAM16,aam,asee_shstep09,9,0,796,0,3,Early
AAM16,aam,asee_shstep11,11,0,922,5,3,Early
AAM16,aam,asee_shstep13,13,0,894,3,3,Early
AAM16,aam,asee_shstep15,15,0,863,6,3,Early
AAM16,aam,asee_shstep17,17,0,987,1,3,Early
AAM16,aam,asee_shstep05,5,1,807,1,4,Early
AAM16,aam,asee_shstep07,7,1,857,0,4,Early
AAM16,aam,asee_shstep09,9,1,579,6,4,Early
AAM16,aam,asee_shstep11,11,0,691,3,4,Early
AAM16,aam,asee_shstep13,13,0,1203,4,4,Early
AAM16,aam,asee_shstep15,15,0,644,5,4,Early
AAM16,aam,asee_shstep17,17,0,650,2,4,Early
AAM16,aam,asee_shstep05,5,1,805,0,5,Early
AAM16,aam,asee_shstep07,7,1,570,1,5,Early
AAM16,aam,asee_shstep09,9,1,1151,3,5,Early
AAM16,aam,asee_shstep11,11,0,667,5,5,Early
AAM16,aam,asee_shstep13,13,0,652,2,5,Early
AAM16,aam,asee_shstep15,15,0,844,4,5,Early
AAM16,aam,asee_shstep17,17,0,813,6,5,Early
AAM16,aam,asee_shstep05,5,1,666,5,6,Late
AAM16,aam,asee_shstep07,7,1,696,2,6,Late
AAM16,aam,asee_shstep09,9,1,740,3,6,Late
AAM16,aam,asee_shstep11,11,0,1705,4,6,Late
AAM16,aam,asee_shstep13,13,0,738,0,6,Late
AAM16,aam,asee_shstep15,15,0,788,6,6,Late
AAM16,aam,asee_shstep17,17,0,608,1,6,Late
AAM16,aam,asee_shstep05,5,1,783,2,7,Late
AAM16,aam,asee_shstep07,7,1,652,5,7,Late
AAM16,aam,asee_shstep09,9,1,1015,0,7,Late
AAM16,aam,asee_shstep11,11,1,1274,6,7,Late
AAM16,aam,asee_shstep13,13,0,462,1,7,Late
AAM16,aam,asee_shstep15,15,0,430,4,7,Late
AAM16,aam,asee_shstep17,17,0,590,3,7,Late
AAM16,aam,asee_shstep05,5,1,813,0,8,Late
AAM16,aam,asee_shstep07,7,1,825,6,8,Late
AAM16,aam,asee_shstep09,9,1,629,4,8,Late
AAM16,aam,asee_shstep11,11,0,628,3,8,Late
AAM16,aam,asee_shstep13,13,0,753,1,8,Late
AAM16,aam,asee_shstep15,15,0,670,5,8,Late
AAM16,aam,asee_shstep17,17,0,554,2,8,Late
AAM16,aam,asee_shstep05,5,1,492,4,9,Late
AAM16,aam,asee_shstep07,7,1,526,6,9,Late
AAM16,aam,asee_shstep09,9,1,517,2,9,Late
AAM16,aam,asee_shstep11,11,0,417,5,9,Late
AAM16,aam,asee_shstep13,13,0,548,0,9,Late
AAM16,aam,asee_shstep15,15,0,649,3,9,Late
AAM16,aam,asee_shstep17,17,0,677,1,9,Late
AAM16,aam,asee_shstep05,5,1,454,4,10,Late
AAM16,aam,asee_shstep07,7,1,681,6,10,Late
AAM16,aam,asee_shstep09,9,1,849,5,10,Late
AAM16,aam,asee_shstep11,11,0,657,0,10,Late
AAM16,aam,asee_shstep13,13,0,316,1,10,Late
AAM16,aam,asee_shstep15,15,0,864,2,10,Late
AAM16,aam,asee_shstep17,17,0,691,3,10,Late
AAM17,aam,asee_shstep05,5,1,783,4,1,Early
AAM17,aam,asee_shstep07,7,1,829,2,1,Early
AAM17,aam,asee_shstep09,9,0,717,3,1,Early
AAM17,aam,asee_shstep11,11,0,566,5,1,Early
AAM17,aam,asee_shstep13,13,0,927,0,1,Early
AAM17,aam,asee_shstep15,15,0,653,6,1,Early
AAM17,aam,asee_shstep17,17,0,711,1,1,Early
AAM17,aam,asee_shstep05,5,0,535,1,2,Early
AAM17,aam,asee_shstep07,7,0,686,5,2,Early
AAM17,aam,asee_shstep09,9,0,594,6,2,Early
AAM17,aam,asee_shstep11,11,0,491,3,2,Early
AAM17,aam,asee_shstep13,13,0,690,0,2,Early
AAM17,aam,asee_shstep15,15,0,605,4,2,Early
AAM17,aam,asee_shstep17,17,0,586,2,2,Early
AAM17,aam,asee_shstep05,5,1,654,4,3,Early
AAM17,aam,asee_shstep07,7,1,886,2,3,Early
AAM17,aam,asee_shstep09,9,0,637,0,3,Early
AAM17,aam,asee_shstep11,11,0,562,5,3,Early
AAM17,aam,asee_shstep13,13,0,482,3,3,Early
AAM17,aam,asee_shstep15,15,0,764,6,3,Early
AAM17,aam,asee_shstep17,17,0,373,1,3,Early
AAM17,aam,asee_shstep05,5,1,521,1,4,Early
AAM17,aam,asee_shstep07,7,1,601,0,4,Early
AAM17,aam,asee_shstep09,9,0,512,6,4,Early
AAM17,aam,asee_shstep11,11,1,991,3,4,Early
AAM17,aam,asee_shstep13,13,0,578,4,4,Early
AAM17,aam,asee_shstep15,15,0,678,5,4,Early
AAM17,aam,asee_shstep17,17,1,358,2,4,Early
AAM17,aam,asee_shstep05,5,1,610,0,5,Early
AAM17,aam,asee_shstep07,7,1,595,1,5,Early
AAM17,aam,asee_shstep09,9,0,718,3,5,Early
AAM17,aam,asee_shstep11,11,0,625,5,5,Early
AAM17,aam,asee_shstep13,13,0,595,2,5,Early
AAM17,aam,asee_shstep15,15,0,705,4,5,Early
AAM17,aam,asee_shstep17,17,0,550,6,5,Early
AAM17,aam,asee_shstep05,5,1,598,5,6,Late
AAM17,aam,asee_shstep07,7,1,772,2,6,Late
AAM17,aam,asee_shstep09,9,1,674,3,6,Late
AAM17,aam,asee_shstep11,11,0,489,4,6,Late
AAM17,aam,asee_shstep13,13,0,1103,0,6,Late
AAM17,aam,asee_shstep15,15,0,511,6,6,Late
AAM17,aam,asee_shstep17,17,0,668,1,6,Late
AAM17,aam,asee_shstep05,5,1,749,2,7,Late
AAM17,aam,asee_shstep07,7,1,710,5,7,Late
AAM17,aam,asee_shstep09,9,0,710,0,7,Late
AAM17,aam,asee_shstep11,11,0,711,6,7,Late
AAM17,aam,asee_shstep13,13,0,646,1,7,Late
AAM17,aam,asee_shstep15,15,0,724,4,7,Late
AAM17,aam,asee_shstep17,17,0,672,3,7,Late
AAM17,aam,asee_shstep05,5,1,584,0,8,Late
AAM17,aam,asee_shstep07,7,1,641,6,8,Late
AAM17,aam,asee_shstep09,9,1,620,4,8,Late
AAM17,aam,asee_shstep11,11,0,686,3,8,Late
AAM17,aam,asee_shstep13,13,0,641,1,8,Late
AAM17,aam,asee_shstep15,15,0,607,5,8,Late
AAM17,aam,asee_shstep17,17,0,634,2,8,Late
AAM17,aam,asee_shstep05,5,1,621,4,9,Late
AAM17,aam,asee_shstep07,7,1,471,6,9,Late
AAM17,aam,asee_shstep09,9,1,694,2,9,Late
AAM17,aam,asee_shstep11,11,1,560,5,9,Late
AAM17,aam,asee_shstep13,13,0,785,0,9,Late
AAM17,aam,asee_shstep15,15,0,640,3,9,Late
AAM17,aam,asee_shstep17,17,0,895,1,9,Late
AAM17,aam,asee_shstep05,5,1,797,4,10,Late
AAM17,aam,asee_shstep07,7,1,652,6,10,Late
AAM17,aam,asee_shstep09,9,1,763,5,10,Late
AAM17,aam,asee_shstep11,11,1,709,0,10,Late
AAM17,aam,asee_shstep13,13,1,371,1,10,Late
AAM17,aam,asee_shstep15,15,0,858,2,10,Late
AAM17,aam,asee_shstep17,17,0,813,3,10,Late
AAM18,aam,asee_shstep05,5,1,680,4,1,Early
AAM18,aam,asee_shstep07,7,1,580,2,1,Early
AAM18,aam,asee_shstep09,9,1,858,3,1,Early
AAM18,aam,asee_shstep11,11,1,1353,5,1,Early
AAM18,aam,asee_shstep13,13,0,669,0,1,Early
AAM18,aam,asee_shstep15,15,0,722,6,1,Early
AAM18,aam,asee_shstep17,17,0,467,1,1,Early
AAM18,aam,asee_shstep05,5,1,643,1,2,Early
AAM18,aam,asee_shstep07,7,1,987,5,2,Early
AAM18,aam,asee_shstep09,9,1,730,6,2,Early
AAM18,aam,asee_shstep11,11,0,581,3,2,Early
AAM18,aam,asee_shstep13,13,0,597,0,2,Early
AAM18,aam,asee_shstep15,15,0,565,4,2,Early
AAM18,aam,asee_shstep17,17,0,623,2,2,Early
AAM18,aam,asee_shstep05,5,1,929,4,3,Early
AAM18,aam,asee_shstep07,7,1,571,2,3,Early
AAM18,aam,asee_shstep09,9,1,643,0,3,Early
AAM18,aam,asee_shstep11,11,1,860,5,3,Early
AAM18,aam,asee_shstep13,13,0,650,3,3,Early
AAM18,aam,asee_shstep15,15,0,641,6,3,Early
AAM18,aam,asee_shstep17,17,0,464,1,3,Early
AAM18,aam,asee_shstep05,5,1,624,1,4,Early
AAM18,aam,asee_shstep07,7,1,681,0,4,Early
AAM18,aam,asee_shstep09,9,1,643,6,4,Early
AAM18,aam,asee_shstep11,11,1,1078,3,4,Early
AAM18,aam,asee_shstep13,13,0,551,4,4,Early
AAM18,aam,asee_shstep15,15,0,656,5,4,Early
AAM18,aam,asee_shstep17,17,0,575,2,4,Early
AAM18,aam,asee_shstep05,5,1,713,0,5,Early
AAM18,aam,asee_shstep07,7,1,637,1,5,Early
AAM18,aam,asee_shstep09,9,1,619,3,5,Early
AAM18,aam,asee_shstep11,11,1,936,5,5,Early
AAM18,aam,asee_shstep13,13,0,701,2,5,Early
AAM18,aam,asee_shstep15,15,0,571,4,5,Early
AAM18,aam,asee_shstep17,17,0,583,6,5,Early
AAM18,aam,asee_shstep05,5,1,618,5,6,Late
AAM18,aam,asee_shstep07,7,1,565,2,6,Late
AAM18,aam,asee_shstep09,9,1,726,3,6,Late
AAM18,aam,asee_shstep11,11,1,693,4,6,Late
AAM18,aam,asee_shstep13,13,0,738,0,6,Late
AAM18,aam,asee_shstep15,15,0,558,6,6,Late
AAM18,aam,asee_shstep17,17,0,682,1,6,Late
AAM18,aam,asee_shstep05,5,1,686,2,7,Late
AAM18,aam,asee_shstep07,7,1,562,5,7,Late
