subject,id,condition,word,trial,nounAnswer,rt,grammarType,wordType,sex,hearing,lang,equip
Subject079,103subject560,bbm,felony,1,0,1655,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,embracestep20,10,0,2340,notnoun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,engine,11,1,1063,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,malpracticestep20,12,1,3059,noun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,remedial,13,0,2889,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,announcementstep20,14,0,2388,noun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,embarassingstep0,15,0,2270,notnoun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,enroll,16,0,2131,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,omelet,17,1,1027,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,remind,18,0,1249,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,eraserstep20,19,1,1833,noun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,opaque,2,0,1946,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,embassystep0,20,1,1750,noun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,miraculousstep20,21,0,1036,notnoun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,garden,22,1,1019,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,totally,23,0,1099,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,nervousstep20,24,0,1422,notnoun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,tobacco,25,1,937,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,ballerina,26,1,1085,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,degree,27,1,1067,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,pregnancystep20,28,0,1218,noun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,alone,29,0,1086,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,document,3,1,1732,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,rehearsalstep20,30,0,1513,noun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,utensilstep0,31,1,2026,noun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,parable,32,0,1705,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,pineapple,33,1,942,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,ironic,34,0,1111,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,fumble,35,0,1008,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,camera,36,1,898,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,momentary,37,0,1020,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,yell,38,0,1980,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,grammatical,39,0,883,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,arthritisstep20,4,0,1780,noun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,failure,40,0,962,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,arkansasstep20,41,1,3108,noun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,hidden,42,0,1060,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,eternal,43,0,1176,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,energy,44,0,900,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,kidnap,45,0,1069,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,image,46,1,950,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,honeymoon,47,1,3388,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,become,48,0,1210,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,orbital,49,0,2030,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,vibrant,5,0,1370,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,family,50,1,1198,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,umbrella,51,1,964,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,animal,52,1,851,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,evolve,53,0,1127,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,yoghurt,54,1,1021,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,warrantee,55,0,1872,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,avenue,56,1,2935,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,hallucinatestep20,57,0,1134,notnoun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,immoral,58,0,1062,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,romantic,59,0,1212,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,hamburger,6,1,1167,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,human,60,1,1070,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,america,61,1,1089,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,annoying,62,0,919,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,peninsulastep20,63,1,1155,noun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,ignore,64,0,1005,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,mineral,65,1,979,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,develop,66,0,1196,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,manually,67,0,1299,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,dragon,68,1,1313,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,anemia,69,0,2191,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,guilty,7,0,1337,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,typical,70,0,1383,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,depend,71,0,1271,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,unique,72,0,1130,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,relate,73,0,995,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,military,74,1,1664,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,embody,75,0,1192,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,tennesseestep0,76,1,1372,noun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,dinosaurstep20,77,1,995,noun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,addressstep0,78,1,1075,noun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,weekly,79,0,1365,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,wrinkle,8,1,4115,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,global,80,0,2311,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,occupy,81,0,1401,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,appear,82,0,1164,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,bakery,83,1,941,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,immune,84,0,1915,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,marina,85,1,1570,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,regular,86,0,1701,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,brain,87,1,1279,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,tutorial,88,1,2411,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,homogeneousstep20,89,0,2142,notnoun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,recover,9,0,1368,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,beauty,90,0,1166,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,overcome,91,0,1212,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,royal,92,0,1353,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,grapple,93,0,1498,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,around,94,0,1132,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,gullible,95,0,1227,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,freeze,96,0,1546,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,parrot,97,1,1295,noun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,coliseumstep20,98,1,1399,noun,critical,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,harmful,99,0,989,notnoun,filler,Female,yes,english,Laptop/pc speakers
Subject079,103subject560,bbm,lawyer,0,1,1283,noun,filler,Female,yes,english,Laptop/pc speakers
Subject080,103subject599,bbm,recover,1,0,2319,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,lawyer,10,1,1280,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,tobacco,11,1,1273,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,around,12,1,1765,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,ballerina,13,1,1392,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,develop,14,1,3350,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,ignore,15,0,1666,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,dragon,16,1,1560,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,global,17,1,1680,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,coliseumstep20,18,1,2146,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,yell,19,0,1839,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,addressstep0,2,1,2111,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,enroll,20,0,2367,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,fumble,21,0,1446,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,annoying,22,0,1947,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,parable,23,1,1823,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,overcome,24,0,1642,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,grammatical,25,0,1639,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,remedial,26,0,2655,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,remind,27,0,1977,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,animal,28,1,1307,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,utensilstep0,29,1,2469,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,anemia,3,1,1942,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,harmful,30,0,1629,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,alone,31,0,1650,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,kidnap,32,0,1707,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,beauty,33,0,4236,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,document,34,1,1426,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,tutorial,35,1,1701,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,america,36,1,1993,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,immune,37,1,1898,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,degree,38,1,1812,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,pregnancystep20,39,1,1543,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,rehearsalstep20,4,1,1717,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,royal,40,0,4034,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,avenue,41,1,1425,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,garden,42,1,1267,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,energy,43,1,2993,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,umbrella,44,1,1456,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,hidden,45,0,1748,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,image,46,1,1374,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,honeymoon,47,1,2030,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,warrantee,48,1,1685,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,appear,49,0,1297,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,become,5,0,1486,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,failure,50,1,2512,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,wrinkle,51,1,2016,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,mineral,52,1,1561,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,embassystep0,53,1,2014,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,hamburger,54,1,1981,noun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,momentary,55,0,1893,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,manually,56,0,1569,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,arkansasstep20,57,1,1562,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,evolve,58,0,1685,notnoun,filler,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
Subject080,103subject599,bbm,malpracticestep20,59,1,1993,noun,critical,Female,yes,english,In-ear headphones/earbuds (cost more than $100)
